family,rep,seed,N,N_train,N_calib,N_test,alpha,nominal_coverage,model,model_label,q_value_log,rmse_log,mae_log,empirical_coverage,coverage_gap,conditional_coverage_above_1pct,coverage_implied_alpha,w1_abs_residual,calib_abs_mean,calib_abs_std,calib_abs_median,calib_abs_p80,calib_abs_p90,calib_abs_p95,test_abs_mean,test_abs_std,test_abs_median,test_abs_p80,test_abs_p90,test_abs_p95,calib_signed_mean,calib_signed_std,calib_signed_median,calib_signed_p80,calib_signed_p90,calib_signed_p95,test_signed_mean,test_signed_std,test_signed_median,test_signed_p80,test_signed_p90,test_signed_p95,alpha_mean_abs,alpha_std_abs,alpha_p90_abs,q_to_test_p90,q_to_test_p95,q_mean_scaled_log,q_p90_scaled_log,coverage_mean_scaled,coverage_p90_scaled,coverage_gap_mean_scaled,coverage_gap_p90_scaled
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,0,61009773,250,125,125,2992,0.1,0.9,xgb_direct,XGB direct,0.2052259364828899,0.19832242768535602,0.16004687753224475,0.6761363636363636,-0.22386363636363638,0.2608695652173913,1.667279709230987,0.06928872586400199,0.09076049882695866,0.07724452662932636,0.06944566234028304,0.1433601835801638,0.19139344954119675,0.21550277364234702,0.16004687753224475,0.11713824454045797,0.14117796274826655,0.2604133960268998,0.31790388367008976,0.3796896908900973,0.017682323608729032,0.11813310365679235,0.014313008445753006,0.10762379647459189,0.166281123260318,0.20587412409702494,0.05782844453575852,0.1897358382250807,0.05894422875003591,0.2231730861912312,0.30235997993834923,0.35491800290063996,1.763397949557169,1.5164601254218277,1.6609966769090605,0.645559702239645,0.5405096356495319,0.36189499558987787,0.34087959851363003,0.9385026737967914,0.9234625668449198,0.0385026737967914,0.023462566844919763
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,0,61009773,250,125,125,2992,0.1,0.9,scratch_mlp,MLP scratch,0.41920404355684937,1.6674124597186295,1.1647027397580347,0.39906417112299464,-0.5009358288770054,0.44565217391304346,3.144703608718739,0.9355997698772711,0.22910315325470143,0.37566871453039247,0.17697927940569258,0.3046829951331799,0.3771972926353311,0.4649794013176762,1.1647027397580347,1.193401794920953,0.6684283095722328,2.2006168175242693,3.0609424331494406,3.6325698541259643,0.029077642091124307,0.43952952391519134,-0.0031656192188851406,0.18206607726131183,0.24663126746083347,0.3781972204912956,0.9819173255004044,1.347853799873467,0.6164863840872319,2.2006168175242693,3.0609424331494406,3.6325698541259643,5.083748185967553,3.1767399007734087,8.1149639536483,0.13695260617022623,0.11540150923201294,2.131127795982396,3.4018257026874443,0.7927807486631016,0.9308155080213903,-0.10721925133689847,0.030815508021390325
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,0,61009773,500,250,250,2992,0.1,0.9,ridge_direct,Ridge direct,0.3022641600422986,0.5832462834997743,0.4614587183947601,0.4077540106951872,-0.49224598930481284,0.41304347826086957,3.071139510311003,0.30306911103746975,0.15839173741474172,0.10035998436202528,0.1408277187038487,0.23737580388077364,0.29953943361998925,0.341165728685952,0.4614587183947601,0.35675568214325487,0.3847557860268782,0.7175692677493654,0.9325817614690207,1.2053771627386172,0.0069501921352385955,0.187649472592122,0.05255829816142654,0.16460854692588997,0.2363417276819057,0.2818015414212018,-0.40152391384356584,0.4231011757400037,-0.3801700721982091,-0.050375120114446115,0.13860561055707687,0.23442791842755592,2.913401455951272,3.5547602404594025,3.113385607359266,0.32411545296164307,0.25076313819946144,0.8806168439491211,0.9410648854962302,0.8836898395721925,0.9017379679144385,-0.01631016042780753,0.0017379679144384763
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,0,61009773,500,250,250,2992,0.1,0.9,lgbm_direct,LGBM direct,0.1639408058338665,0.16004993259314537,0.12363970292056543,0.7169117647058824,-0.18308823529411766,0.2826086956521739,1.5323661651050065,0.04749426964771795,0.07614709722834463,0.06224138580414117,0.06310812717274605,0.1318804947711703,0.16371174899018942,0.18589333561758775,0.12363970292056543,0.10164968378372821,0.10088859065378686,0.19622428216655224,0.2489215715983163,0.3099637442921055,-0.002558549746498648,0.09843314850592501,-0.006159826571763949,0.07435971205402332,0.13325970993696298,0.15558445383397018,-0.035885196929122745,0.1560011774861154,-0.02873085256480734,0.09739741721821275,0.16232334658440964,0.21131400514984383,1.6236955500720307,1.6331526438629689,1.5204869114997552,0.6586042534650918,0.5289031664276548,0.26618995690767183,0.24926984953111672,0.9191176470588235,0.9010695187165776,0.01911764705882346,0.0010695187165775666
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,0,61009773,500,250,250,2992,0.1,0.9,xgb_direct,XGB direct,0.1636474628783504,0.15457147462989165,0.12208178114809333,0.7242647058823529,-0.1757352941176471,0.3695652173913043,1.509109640835922,0.053013487021314906,0.06906829412677844,0.06230965274098435,0.046216796279839434,0.11817763028028754,0.160527273727684,0.19387580571358398,0.12208178114809333,0.09482291190892471,0.10230187490394682,0.19426856142775095,0.24602075927652708,0.3011626876211735,0.0030220962276332132,0.09307475857671513,0.0024386813425649745,0.07181619146167732,0.11832217362503257,0.14789277217809965,-0.009825667907808438,0.15428464868276343,-0.004952546291215887,0.1262706878517295,0.1916274318414005,0.22658212313471027,1.7675517064893174,1.5218013219090638,1.5325791908350286,0.6651774564048509,0.5433855839545412,0.2892553522732755,0.25080269624030765,0.9415106951871658,0.9044117647058824,0.04151069518716577,0.004411764705882337
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,0,61009773,500,250,250,2992,0.1,0.9,scratch_mlp,MLP scratch,0.3630146120660904,1.247356574610509,0.8765379689258379,0.4124331550802139,-0.48756684491978614,0.45652173913043476,3.032740988403382,0.7138276904963472,0.16272771778368683,0.12213182582600147,0.1345101213283454,0.25105678167165185,0.3624944254147754,0.41078585085351593,0.8765379689258379,0.887605165455138,0.49691734392773146,1.613419830866013,2.2691596527192908,2.6987318572562713,0.011591867559558417,0.20339107306875473,0.005144810295105939,0.1676465012150078,0.2578301855666225,0.37308429263657705,0.7085697578857496,1.0267325139520298,0.3819253440663919,1.613419830866013,2.2691596527192908,2.6987318572562713,5.386531445681649,7.267599247387733,6.259847031089817,0.1599775545237925,0.13451303473890056,1.955389623135921,2.272415941584138,0.8562834224598931,0.9004010695187166,-0.04371657754010694,0.00040106951871654584
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,0,61009773,1000,500,500,2992,0.1,0.9,ridge_direct,Ridge direct,0.3038426018937188,0.47150586600509425,0.3756524331852346,0.46356951871657753,-0.4364304812834225,0.40217391304347827,2.660629299096965,0.21966778795664504,0.15598493819826406,0.11094905909666998,0.1395718399711201,0.23370617412634384,0.30108208474124154,0.37263843067334745,0.3756524331852346,0.2850090880018384,0.33159609455638406,0.5858968640814961,0.737954792336174,0.941695967032009,-0.0016593574481926043,0.19153849690382152,0.017234596378435274,0.1626477202973859,0.21887864084395564,0.2792873549867592,-0.3118392482667176,0.3537172341334968,-0.3126982829528673,-0.004333551080757875,0.14484842737249626,0.23877952831617383,2.408260935474187,2.568828346290975,2.4510086442718544,0.41173606438929916,0.3226546704361016,0.7317322686734782,0.7447208437395565,0.8983957219251337,0.9030748663101604,-0.0016042780748662944,0.003074866310160407
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,0,61009773,1000,500,500,2992,0.1,0.9,lgbm_direct,LGBM direct,0.13809053911994917,0.15498835331080052,0.12333913740155049,0.6360294117647058,-0.2639705882352942,0.21739130434782608,1.8118616316171832,0.05430971925428809,0.069029420755876,0.05713524253876417,0.0562294032877364,0.11072980071029746,0.1378220542419141,0.17469461912146342,0.12333913740155049,0.09387114553828682,0.10027077314210842,0.195287349610828,0.26604915779459964,0.3161568223632032,0.0038738235705671493,0.08957683577764528,0.0005411772131629355,0.07477680254083817,0.11493888961781204,0.15296402270376486,0.007421912733564198,0.15483642233040693,0.010049018711234536,0.1389517627029325,0.20140623860635795,0.2514446597662114,1.7867618770515539,1.6429639810244734,1.930381601536813,0.5190414443129359,0.43677861539647495,0.24673491088102142,0.2665674360634494,0.8823529411764706,0.9000668449197861,-0.01764705882352946,6.684491978603546e-05
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,0,61009773,1000,500,500,2992,0.1,0.9,xgb_direct,XGB direct,0.12122259829764559,0.152436304089345,0.12272424111791022,0.5691844919786097,-0.33081550802139037,0.21739130434782608,2.0879158109410856,0.06463895471460737,0.05808528662086374,0.04812263912399282,0.04617593011088861,0.09461381654728414,0.12085583980294536,0.14935502367374526,0.12272424111791022,0.09043406903626414,0.10457571831238033,0.20048432946391168,0.24757893021240154,0.2998570182088192,0.0023579025447639365,0.07543791749295685,-0.0012453965974108527,0.06277116942033222,0.1043525771423286,0.1258341964411788,0.01875840610205884,0.15130300814945788,0.021840968713635833,0.15118286339807127,0.21359585217437424,0.24925650832258647,2.1128283642458383,1.8792416767345546,2.0485475142622596,0.4896321273932599,0.4042680042033456,0.2561225440708449,0.2483302524150543,0.9087566844919787,0.9004010695187166,0.008756684491978639,0.00040106951871654584
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,0,61009773,1000,500,500,2992,0.1,0.9,scratch_mlp,MLP scratch,0.2411265743014872,0.9228304945476213,0.6235254535626801,0.37433155080213903,-0.5256684491978609,0.40217391304347827,3.371758620648342,0.5016411360048748,0.12188431755780531,0.09518933089538857,0.10368096625150747,0.1872955813755031,0.24001986656734228,0.2905052941351735,0.6235254535626801,0.680431386715865,0.366498639879806,1.065638113810299,1.6463475018506049,1.955278102987067,-0.0026132472431434385,0.15472467143982438,-0.0013170078723290235,0.12807239028544576,0.18291155055680622,0.23325803924128338,0.5019350724948578,0.7745177845493465,0.28919684536791057,1.065638113810299,1.6463475018506049,1.955278102987067,5.115715180231982,7.148189616582633,6.859213470101191,0.14646153016325217,0.12332085851783414,1.233534876511453,1.6539386464481167,0.8198529411764706,0.902072192513369,-0.08014705882352946,0.0020721925133689867
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,0,61009773,2000,1000,1000,2992,0.1,0.9,ridge_direct,Ridge direct,0.2934245494446266,0.48257204015670757,0.3927710838475508,0.410427807486631,-0.48957219251336903,0.31521739130434784,3.049096450935636,0.24314312354855092,0.14962796029899994,0.11169568030514845,0.12866628089478271,0.23497301810700189,0.2930011490309196,0.389314763159245,0.3927710838475508,0.2804156391750487,0.35801449476269,0.630017145571245,0.7597281012395529,0.9172289234841162,0.0037448752828119058,0.1867426686927679,0.02395247660151867,0.16575138249649032,0.23259831003154635,0.27035081048726656,-0.3176759141902737,0.3633206652096662,-0.3377376191965924,0.005151185799484311,0.1568116668991536,0.275093577451111,2.624984548761345,2.510532532761908,2.5929185047645698,0.3862231092490624,0.31990328906119353,0.770234908519404,0.7608259440071787,0.9060828877005348,0.9004010695187166,0.006082887700534778,0.00040106951871654584
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,0,61009773,2000,1000,1000,2992,0.1,0.9,lgbm_direct,LGBM direct,0.12562436775882047,0.16362907182369374,0.13094229690273673,0.5531417112299465,-0.34685828877005354,0.10869565217391304,2.1623942495342554,0.07119018043806782,0.059765382533431805,0.05064750349688705,0.04833963095972815,0.09254439764569382,0.12462768935173345,0.15485327861027343,0.13094229690273673,0.09814177099799223,0.1119439946867784,0.21404111930118305,0.2649039881120036,0.3084521018490558,0.00047679122892149597,0.0783608223465464,0.0040008671188775935,0.05615678071709729,0.09209662504918473,0.12041303839372754,-0.012621684856775632,0.16316882249554956,-0.0007715176673197544,0.12654295700445273,0.20171871708812264,0.24294823935591647,2.19093882364912,1.9377415316043036,2.125562862393862,0.4742260343234449,0.40727350212804203,0.27523530451917455,0.2670224907198576,0.919451871657754,0.9030748663101604,0.019451871657753972,0.003074866310160407
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,0,61009773,2000,1000,1000,2992,0.1,0.9,xgb_direct,XGB direct,0.10803892239944224,0.1609184427769803,0.12994288273113236,0.4769385026737968,-0.42306149732620324,0.20652173913043478,2.5755837737981424,0.07732258257068485,0.05262052594155529,0.04343781907483564,0.04308888167044578,0.08296886438657651,0.10766848501827474,0.13232993031555287,0.12994288273113236,0.09493473909733186,0.11554558350013555,0.20859242968241676,0.25632989995594446,0.29971261035710933,0.0010382073724943528,0.06824556113245793,0.0038282921993872954,0.053438135773965105,0.08111078702670627,0.10399957743359113,-0.00497035884757655,0.16086854898798145,0.003178795901180864,0.13587493950426452,0.2031523722777175,0.2432915670432391,2.469433370458092,2.185531896382187,2.380732857088471,0.4214838862653594,0.3604750639978519,0.2667949202815149,0.2572118124007837,0.9147727272727273,0.901403743315508,0.01477272727272727,0.001403743315507966
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,0,61009773,2000,1000,1000,2992,0.1,0.9,scratch_mlp,MLP scratch,0.2343232732742777,1.0393281814870345,0.7133479312842252,0.3910427807486631,-0.508957219251337,0.45652173913043476,3.215352081700447,0.6047491366338598,0.10859879465036547,0.08668690713483646,0.09027731773387848,0.17250340259854555,0.2342679694851527,0.2810658877842441,0.7133479312842252,0.7559952491618052,0.38131315065959037,1.343656400096454,1.9160837948461593,2.2047673909867735,-0.016554422791006204,0.13800652279743394,-0.014231013725825914,0.09568953018964951,0.1531373617370415,0.21165975867903045,0.5976848826803376,0.8504219934537152,0.3090982879599149,1.343656400096454,1.9160837948461593,2.2047673909867735,6.56865422476238,8.720985373095598,8.179025920859385,0.12229281094310979,0.10628026985168859,1.539188558953234,1.9165361259709344,0.8292112299465241,0.9000668449197861,-0.07078877005347595,6.684491978603546e-05
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,1,58372948,50,25,25,2992,0.1,0.9,ridge_direct,Ridge direct,0.47858154368588424,0.4967278493869427,0.38888504185631445,0.6864973262032086,-0.21350267379679144,0.44565217391304346,1.631961815715278,0.15853376031612956,0.231639224762287,0.15048172978118102,0.2041307670312742,0.3736476979860481,0.44976926920000143,0.4778117227008666,0.38888504185631445,0.30909369458393315,0.31492580887714006,0.6296015567953489,0.833165550580782,0.9812395093363325,0.08730849946001257,0.26570056244556345,0.13956621434186456,0.3346848054693072,0.3778776868830917,0.45620748616466367,-0.30088041751088423,0.3952995791019696,-0.27018686549356863,0.04439476173395803,0.18967242846712598,0.2994986032017777,1.6788393341213967,2.0540280539929565,1.8524288065805883,0.5744135044377138,0.4877316283458417,0.8034615201244001,0.8865382378215382,0.8853609625668449,0.919451871657754,-0.014639037433155089,0.019451871657753972
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,1,58372948,50,25,25,2992,0.1,0.9,lgbm_direct,LGBM direct,0.893683839386024,0.45521037158821737,0.3659728414534149,0.9448529411764706,0.04485294117647054,0.0,0.8577150159106149,0.06122103330593749,0.38809350860733743,0.3615528845225036,0.28496400068526073,0.6541183944434497,0.7486485873937342,0.8752743268775574,0.3659728414534149,0.2707487063830608,0.30777388393989713,0.597078829525449,0.7762306677241467,0.9102038321187332,0.11703641227635715,0.5228235824178182,0.11574012258889432,0.4204673490261266,0.6549977502057561,0.7724844426685659,0.052623223458420784,0.45223404660608235,0.08773043547830417,0.41146525484917146,0.5975260158910751,0.7888127593315122,0.9430017079303854,0.7488495265101639,1.0368424929865077,1.151312202088384,0.9818502272240992,0.8427453868908049,0.9266093799707589,0.9288101604278075,0.9572192513368984,0.028810160427807485,0.057219251336898425
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,1,58372948,50,25,25,2992,0.1,0.9,xgb_direct,XGB direct,0.5209515100181137,0.3396345743476235,0.2869188091843559,0.892379679144385,-0.007620320855615037,0.44565217391304346,1.0222947362081438,0.0674217950599145,0.22136827719342717,0.16155143617341186,0.19516367972149995,0.3184794754031149,0.42632618633047736,0.5068836284338097,0.2869188091843559,0.18176986522567204,0.2742774642124255,0.4539389886918229,0.5358571950770153,0.6010201901660306,0.11490692428502428,0.25177541407523535,0.18670598795532545,0.30001117294230784,0.3708512195147243,0.49474067055075066,0.18026231421191502,0.28789728085049165,0.21845534879557427,0.4370780729786188,0.5158294489630494,0.5938340789995518,1.2961152917753072,1.1251516515802273,1.256918322773709,0.9721834750081888,0.8667787181562102,0.6752132184079143,0.6547934982183986,0.982620320855615,0.9766042780748663,0.08262032085561499,0.07660427807486625
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,1,58372948,50,25,25,2992,0.1,0.9,scratch_mlp,MLP scratch,1.0746812710688036,1.965793251392882,1.4028262679072567,0.5457887700534759,-0.3542112299465241,0.5,2.197789402783356,0.9734696073061914,0.42958584600512517,0.6659526989990058,0.2933544842348317,0.4450783514922144,0.7901465640982404,1.0568159076252601,1.4028262679072567,1.3773364193043929,0.888678996670214,2.6610029110621887,3.61975649289376,4.168833118516168,0.14917224415752242,0.7826536843708168,0.07870163116845807,0.3513052100975978,0.4691758105504508,0.9583996707767787,1.1808879091083302,1.571837336656275,0.7905965394992542,2.6610029110621887,3.61975649289376,4.168833118516168,3.2655318627292957,2.0682195918338775,4.581120335598534,0.2968932504654936,0.25778946782386913,3.5094059329535976,4.923244225180177,0.8920454545454546,0.9872994652406417,-0.007954545454545436,0.0872994652406417
recorded_mdof_event_disjoint_target_conformal_r28_large_budget,1,58372948,100,50,50,2992,0.1,0.9,ridge_direct,Ridge direct,0.5220896445273184,0.3173372978540846,0.2345980406200971,0.9034090909090909,0.003409090909090917,0.9565217391304348,0.9899153190284183,0.03434286301966773,0.22555002245950617,0.17720105769399094,0.2036268737330682,0.31616886203266026,0.3970930477317625,0.5341835010660628,0.2345980406200971,0.21373345079948952,0.17565104442323065,0.3785519172110455,0.5168512476947212,0.639674084962071,-0.028076451077763683,0.28724009738934114,0.001854966437228378,0.2060289110800822,0.24907704920917176,0.2928443451763909,-0.15257898075684787,0.27829570682015375,-0.1169241169671853,0.07453780067642256,0.163648935357404,0.23781356776564205,1.0401153502975835,1.2061635160699011,1.3015872492531164,1.0101352117383129,0.8161807032690332,0.5430334535042727,0.6795452242838498,0.9137700534759359,0.9605614973262032,0.01377005347593585,0.060561497326203195
