system_index,gm_id,n_story,T1_s,pattern,yield_drift,alpha_post_yield,idr_dt01,idr_dt005,idr_degrade_pdelta
4,53,3,1.8,soft_first_story,0.01,0.03,0.0014873917729959902,0.0014875523073328205,0.0017821110173171994
4,54,3,1.8,soft_first_story,0.01,0.03,0.003326325144614152,0.0033263290931992875,0.002734163469679342
4,55,3,1.8,soft_first_story,0.01,0.03,0.0020336853996038447,0.0020339363253660454,0.0020059125852911167
4,56,3,1.8,soft_first_story,0.01,0.03,0.0052749075425705325,0.005274932123189482,0.0062113106148414185
4,57,3,1.8,soft_first_story,0.01,0.03,0.0044332863929489605,0.004433273978533136,0.005502338776779872
4,58,3,1.8,soft_first_story,0.01,0.03,0.002933125834407259,0.0029331402456906357,0.002720855263636392
4,59,3,1.8,soft_first_story,0.01,0.03,0.012111172108800647,0.012110975531275039,0.020209904896522177
4,60,3,1.8,soft_first_story,0.01,0.03,0.005849193994296385,0.005849189254914923,0.004828745819367231
4,61,3,1.8,soft_first_story,0.01,0.03,0.004870858045461769,0.004870998402171426,0.005810576385970524
4,62,3,1.8,soft_first_story,0.01,0.03,0.014305592738700627,0.014307000855216774,0.02591736663537664
4,63,3,1.8,soft_first_story,0.01,0.03,0.007320195686715669,0.007321282582196663,0.009668441299634708
4,64,3,1.8,soft_first_story,0.01,0.03,0.008892244866074175,0.00889305806490172,0.015490942335096148
4,65,3,1.8,soft_first_story,0.01,0.03,0.0019633070565028107,0.001963291189036133,0.0024187053227595298
4,320,3,1.8,soft_first_story,0.01,0.03,0.0014958280183238297,0.0014958185518042476,0.0016624717308490675
4,321,3,1.8,soft_first_story,0.01,0.03,0.0014921999829425978,0.0014922031564853393,0.0013523524595021816
4,322,3,1.8,soft_first_story,0.01,0.03,0.0038200000537386807,0.003820625148969121,0.0042947137013465975
4,323,3,1.8,soft_first_story,0.01,0.03,0.014037555018073545,0.014038079394357056,15784727.729289902
4,324,3,1.8,soft_first_story,0.01,0.03,0.012357416761849671,0.012356949308879152,10843340.47831522
4,325,3,1.8,soft_first_story,0.01,0.03,0.01660033445009615,0.01660211168364286,15476037.671129279
4,326,3,1.8,soft_first_story,0.01,0.03,0.007868165938094461,0.007868547280660247,0.1667205779280516
4,327,3,1.8,soft_first_story,0.01,0.03,0.01580588286722621,0.015806064764193235,14357353.711738488
4,328,3,1.8,soft_first_story,0.01,0.03,0.010330460866596959,0.010330746389048807,3265756.8540446335
4,329,3,1.8,soft_first_story,0.01,0.03,0.001553739390788131,0.0015537369152178728,0.0019355080212894078
4,330,3,1.8,soft_first_story,0.01,0.03,0.0028507447682470937,0.0028509347509145266,0.004508493943836257
4,331,3,1.8,soft_first_story,0.01,0.03,0.0011568208395316608,0.0011568950133009255,0.0013393532258263996
4,332,3,1.8,soft_first_story,0.01,0.03,0.00512210657329037,0.005122561671505574,0.006659906347784571
4,333,3,1.8,soft_first_story,0.01,0.03,0.0033131737554938615,0.003313174750571793,0.004672451088788533
4,334,3,1.8,soft_first_story,0.01,0.03,0.002401232280098365,0.002401233443762691,0.0038810606702794244
4,335,3,1.8,soft_first_story,0.01,0.03,0.0017816536606033988,0.001781650548340003,0.002044541822880504
4,336,3,1.8,soft_first_story,0.01,0.03,0.002377756954972552,0.0023777585918017203,0.003791361113173639
4,337,3,1.8,soft_first_story,0.01,0.03,0.0044114736964190595,0.004411488972763958,0.005979006483197075
4,338,3,1.8,soft_first_story,0.01,0.03,0.0037789799655060367,0.0037793018901572735,0.00489905141007675
4,339,3,1.8,soft_first_story,0.01,0.03,0.0019268508280338977,0.0019269978009526182,0.002221358092154355
4,340,3,1.8,soft_first_story,0.01,0.03,0.002050352572378424,0.002050353117900685,0.0024020670247482546
4,341,3,1.8,soft_first_story,0.01,0.03,0.0022776489147405088,0.002277867964974619,0.0015866892866548993
4,342,3,1.8,soft_first_story,0.01,0.03,0.002869606354318261,0.002869589118339707,0.0027502544430753964
4,343,3,1.8,soft_first_story,0.01,0.03,0.002845796712733646,0.0028461356428701,0.003505108022075316
4,344,3,1.8,soft_first_story,0.01,0.03,0.0018235661019930709,0.0018236038085398616,0.0024020596323956383
4,345,3,1.8,soft_first_story,0.01,0.03,0.002108380407837948,0.0021087008323387962,0.00276824457122765
4,346,3,1.8,soft_first_story,0.01,0.03,0.0018132107730248082,0.0018132096572296352,0.0021280099736408196
4,347,3,1.8,soft_first_story,0.01,0.03,0.0038189879499887715,0.0038191913718564267,0.005415028781320888
4,348,3,1.8,soft_first_story,0.01,0.03,0.0022473270414157883,0.002247605744321545,0.0029220518417482186
4,349,3,1.8,soft_first_story,0.01,0.03,0.004323291436201456,0.004323296821467536,0.005165959959632138
4,350,3,1.8,soft_first_story,0.01,0.03,0.0024314413448980575,0.0024316058409675797,0.0033511636536564422
4,351,3,1.8,soft_first_story,0.01,0.03,0.002520669656664662,0.002520743002473302,0.0029941771706499484
4,352,3,1.8,soft_first_story,0.01,0.03,0.0026748749608908693,0.002674873460170474,0.0026065309238587878
4,353,3,1.8,soft_first_story,0.01,0.03,0.001954446610562139,0.0019544388710665966,0.002567169894755915
4,354,3,1.8,soft_first_story,0.01,0.03,0.001508706260583196,0.0015089041912983662,0.0020229475629947088
4,355,3,1.8,soft_first_story,0.01,0.03,0.0016816556566749922,0.001681656089944046,0.001939573317352686
4,356,3,1.8,soft_first_story,0.01,0.03,0.0030558220930632617,0.0030558287836460946,0.002555179628562675
4,357,3,1.8,soft_first_story,0.01,0.03,0.0026033529572836536,0.002603367311444246,0.0030361846871788255
4,358,3,1.8,soft_first_story,0.01,0.03,0.0006561518586775507,0.0006562433704474442,0.0008365662726929698
4,359,3,1.8,soft_first_story,0.01,0.03,0.0012615217795187257,0.001261522063232584,0.0014378319005733083
4,360,3,1.8,soft_first_story,0.01,0.03,0.0011483784547754777,0.0011484998771533201,0.0011823532424588001
4,361,3,1.8,soft_first_story,0.01,0.03,0.0009567506291027384,0.0009567505419612123,0.0013280530937770805
4,362,3,1.8,soft_first_story,0.01,0.03,0.0007632588132439125,0.0007632588545410812,0.0011728757970314557
4,363,3,1.8,soft_first_story,0.01,0.03,0.0010109427959167762,0.001011017299394702,0.0012826398469929186
4,364,3,1.8,soft_first_story,0.01,0.03,0.001029398341598187,0.0010294592190165817,0.0014864153135566072
4,365,3,1.8,soft_first_story,0.01,0.03,0.0018996200192331577,0.0018996204831327318,0.0018488458812837112
4,366,3,1.8,soft_first_story,0.01,0.03,0.004254283471189565,0.004254272892599004,0.004767021727643726
4,367,3,1.8,soft_first_story,0.01,0.03,0.0031855426596882025,0.0031859675680827714,0.004354558678345686
4,368,3,1.8,soft_first_story,0.01,0.03,0.002288591948514572,0.0022885929573107588,0.0036543383793982806
4,369,3,1.8,soft_first_story,0.01,0.03,0.004258292449052244,0.0042586128182999766,0.006283555904434443
4,370,3,1.8,soft_first_story,0.01,0.03,0.0036372597455001086,0.0036372681525343883,0.004677341694725375
4,371,3,1.8,soft_first_story,0.01,0.03,0.0017939854994394894,0.0017941498941968495,0.0031832651523892425
4,372,3,1.8,soft_first_story,0.01,0.03,0.003041504572282447,0.0030414960813541472,0.0031487137025616122
4,373,3,1.8,soft_first_story,0.01,0.03,0.002169274329469011,0.00216927578654854,0.002316253582070805
4,374,3,1.8,soft_first_story,0.01,0.03,0.0027987634279710966,0.002798781689009025,0.0034397571497157783
4,375,3,1.8,soft_first_story,0.01,0.03,0.0012313928870950582,0.0012315025909491336,0.001413236843852865
4,376,3,1.8,soft_first_story,0.01,0.03,0.0017876543184399075,0.00178765486791352,0.001690300586996792
4,377,3,1.8,soft_first_story,0.01,0.03,0.0029382037465352645,0.002938204876140184,0.003119588377916855
4,378,3,1.8,soft_first_story,0.01,0.03,0.003102684101075802,0.003102763931843502,0.0041353994599714495
4,379,3,1.8,soft_first_story,0.01,0.03,0.0027813764439769545,0.0027818507974854225,0.003929931527984101
4,482,3,1.8,soft_first_story,0.01,0.03,0.0009735095459212521,0.0009735585592715224,0.0009132913014325197
4,483,3,1.8,soft_first_story,0.01,0.03,0.0008599388640372235,0.0008599388748002616,0.0006709990370016593
4,652,3,1.8,soft_first_story,0.01,0.03,0.00040788693670207717,0.0004078872708926204,0.00040176451901205744
4,653,3,1.8,soft_first_story,0.01,0.03,0.00019062029418115468,0.00019062063647918678,0.000211912206746979
4,654,3,1.8,soft_first_story,0.01,0.03,0.0002842764656479057,0.00028428560591797455,0.00031447744982148124
4,655,3,1.8,soft_first_story,0.01,0.03,0.001139490561487639,0.0011394897739890211,0.0010275106397402546
4,656,3,1.8,soft_first_story,0.01,0.03,0.00036415524087425605,0.00036466872610733687,0.0003943053305675023
4,657,3,1.8,soft_first_story,0.01,0.03,0.0005839443606879441,0.0005840095707973508,0.0005763422327559629
4,658,3,1.8,soft_first_story,0.01,0.03,0.0023301820688725315,0.0023301815209601884,0.0024746970617342172
4,659,3,1.8,soft_first_story,0.01,0.03,0.0007295706356950176,0.0007295720438830131,0.0007172021101523389
4,660,3,1.8,soft_first_story,0.01,0.03,0.001873679789075271,0.0018736817343697088,0.001677543149703673
4,661,3,1.8,soft_first_story,0.01,0.03,0.0005050883887547516,0.0005058622875924349,0.0005036823681385873
4,662,3,1.8,soft_first_story,0.01,0.03,0.00048627906469873427,0.000486300568803678,0.0005007276319943397
4,663,3,1.8,soft_first_story,0.01,0.03,0.0011064843517335694,0.0011065569672335256,0.0009934093449911684
4,664,3,1.8,soft_first_story,0.01,0.03,0.0041833184233838906,0.004183282258355909,0.004624764687103801
4,665,3,1.8,soft_first_story,0.01,0.03,0.0010089960884031017,0.00100899592797295,0.0007670953168768699
4,666,3,1.8,soft_first_story,0.01,0.03,0.007761046806678871,0.007761016379831884,0.007068479431154536
4,667,3,1.8,soft_first_story,0.01,0.03,0.010570605070070821,0.010570323391268864,0.019000176513446775
4,668,3,1.8,soft_first_story,0.01,0.03,0.0011342545174938582,0.0011342549908292538,0.0011329006255713632
4,669,3,1.8,soft_first_story,0.01,0.03,0.004262370055298034,0.004262370570643275,0.0041821424288942
4,670,3,1.8,soft_first_story,0.01,0.03,0.007031389739549275,0.0070326317764843336,0.00707392857007988
4,671,3,1.8,soft_first_story,0.01,0.03,0.0015641386332561624,0.0015641434441380064,0.0014873526745102725
4,672,3,1.8,soft_first_story,0.01,0.03,0.006490469025524721,0.006490475254783292,0.006933700180460669
4,673,3,1.8,soft_first_story,0.01,0.03,0.008187047478897468,0.008186953222512615,0.008516985168670001
4,674,3,1.8,soft_first_story,0.01,0.03,0.0014146516755253458,0.0014146557424510962,0.0015610491948412492
4,675,3,1.8,soft_first_story,0.01,0.03,0.014118029408503999,0.014116733224793761,0.012539381934668956
4,676,3,1.8,soft_first_story,0.01,0.03,0.007134106132546304,0.007135311024123692,0.006639771073149759
4,677,3,1.8,soft_first_story,0.01,0.03,0.0013514121148391507,0.0013518663430712302,0.0015239162970530904
4,678,3,1.8,soft_first_story,0.01,0.03,0.011804879152570412,0.011804266032296673,0.01117187921780867
4,679,3,1.8,soft_first_story,0.01,0.03,0.0059865103409076125,0.005986375350340124,0.0061779639704434815
4,680,3,1.8,soft_first_story,0.01,0.03,0.0012654551138391956,0.0012654558889508632,0.0013891757054658423
4,681,3,1.8,soft_first_story,0.01,0.03,0.016805242137016098,0.016806758655140665,0.026413901710649695
4,682,3,1.8,soft_first_story,0.01,0.03,0.005284271776349664,0.00528427746258617,0.005795882413393432
4,683,3,1.8,soft_first_story,0.01,0.03,0.000852840972415331,0.0008528674949142396,0.0013637671434268963
4,684,3,1.8,soft_first_story,0.01,0.03,0.009440026427455553,0.00944009898808801,0.010239565711744577
4,685,3,1.8,soft_first_story,0.01,0.03,0.00887589704010695,0.008875905940002836,0.00857654596840601
4,686,3,1.8,soft_first_story,0.01,0.03,0.0014111156454253704,0.001411110304703941,0.001396978660348579
4,833,3,1.8,soft_first_story,0.01,0.03,0.0006560619677210457,0.0006561880858549354,0.0006703908237352603
4,834,3,1.8,soft_first_story,0.01,0.03,0.0004057120987845152,0.00040571246173424185,0.0004466270836822603
4,835,3,1.8,soft_first_story,0.01,0.03,0.00018332751257285924,0.00018348064171105728,0.00018688999264505598
4,836,3,1.8,soft_first_story,0.01,0.03,0.00045677551374931303,0.0004567747771730675,0.0003915355106613336
4,837,3,1.8,soft_first_story,0.01,0.03,0.00016461609459209397,0.00016467009316652168,0.00019948932425311336
4,838,3,1.8,soft_first_story,0.01,0.03,0.0005790731473441968,0.0005790720156361489,0.0005480273923316367
4,839,3,1.8,soft_first_story,0.01,0.03,0.0010030391088020946,0.0010037545447169522,0.0008407005820755485
4,840,3,1.8,soft_first_story,0.01,0.03,0.0003458162048455623,0.00034581691403681356,0.00030299429852115686
4,841,3,1.8,soft_first_story,0.01,0.03,0.00044513328897039086,0.00044513357322878075,0.00038186365625693034
4,842,3,1.8,soft_first_story,0.01,0.03,0.0002676558161061089,0.0002676566275369011,0.00027715182784540405
4,843,3,1.8,soft_first_story,0.01,0.03,0.0001493517233055877,0.00014936583399616663,0.0002114210301763117
4,873,3,1.8,soft_first_story,0.01,0.03,0.0006935955821486782,0.0006935949562665193,0.0006703751684353724
4,874,3,1.8,soft_first_story,0.01,0.03,0.0009084162366065114,0.0009084156033645861,0.0010208233532130694
4,875,3,1.8,soft_first_story,0.01,0.03,0.0003176431544316474,0.000317642893226835,0.0002699203942867529
4,876,3,1.8,soft_first_story,0.01,0.03,0.00025127344741739094,0.0002513096145801441,0.00027560985360642254
4,877,3,1.8,soft_first_story,0.01,0.03,0.0007072350608617282,0.0007072351500318338,0.0007343520738414851
4,878,3,1.8,soft_first_story,0.01,0.03,0.0006932731033885484,0.0006934622512924579,0.0006671515466018952
4,879,3,1.8,soft_first_story,0.01,0.03,0.00036362008913245553,0.0003636198045958541,0.0003211832635886065
4,880,3,1.8,soft_first_story,0.01,0.03,0.00035120063660600036,0.00035120067158078087,0.00043457826510859054
4,881,3,1.8,soft_first_story,0.01,0.03,0.0010164352891056942,0.0010164357318802105,0.0010795340918671296
4,882,3,1.8,soft_first_story,0.01,0.03,0.0002502853511976454,0.0002502852698469637,0.0002720390526657976
4,883,3,1.8,soft_first_story,0.01,0.03,0.0004370574084098195,0.000437082939229933,0.00041385603834871135
4,884,3,1.8,soft_first_story,0.01,0.03,0.0005528370553751747,0.0005529308170197058,0.0005813666612739777
4,885,3,1.8,soft_first_story,0.01,0.03,0.0004244084895169557,0.00042443810624315177,0.00045560133025695815
4,886,3,1.8,soft_first_story,0.01,0.03,0.0007838571762969616,0.0007838575804716698,0.00074094343638895
4,887,3,1.8,soft_first_story,0.01,0.03,0.0003067110095205064,0.00030673883199937286,0.0003333452523166353
4,941,3,1.8,soft_first_story,0.01,0.03,0.0003624620892524273,0.00036257277358823413,0.0003885154145003502
4,942,3,1.8,soft_first_story,0.01,0.03,0.00045201854258215525,0.00045201889709717253,0.0004236400811348415
4,943,3,1.8,soft_first_story,0.01,0.03,0.0006821898043125495,0.0006821899855714457,0.0007423681376570553
4,944,3,1.8,soft_first_story,0.01,0.03,0.0003460698489732843,0.0003460698535727557,0.0004038507266587859
5,6,3,1.8,soft_first_story,0.01,0.08,0.0013779269992620217,0.0013779976628008966,0.001734156248243342
5,7,3,1.8,soft_first_story,0.01,0.08,0.0008912385115161357,0.000891238467689036,0.001364893409391195
5,8,3,1.8,soft_first_story,0.01,0.08,0.004447143975197974,0.0044488472519131,0.003635328910487007
5,9,3,1.8,soft_first_story,0.01,0.08,0.003850723912716356,0.0038521192674772615,0.005012912591850427
5,10,3,1.8,soft_first_story,0.01,0.08,0.005328736610660741,0.00533053546050499,0.0061271386998739685
5,11,3,1.8,soft_first_story,0.01,0.08,0.003471077182407639,0.0034712673551135025,0.0029849218737096252
5,12,3,1.8,soft_first_story,0.01,0.08,0.002956240500400538,0.0029566742966354712,0.0026243780210254836
5,13,3,1.8,soft_first_story,0.01,0.08,0.0015010229120071626,0.0015010228524419402,0.0015317076846462056
5,14,3,1.8,soft_first_story,0.01,0.08,0.003140912829666704,0.003141179298559407,0.003391030357671822
5,15,3,1.8,soft_first_story,0.01,0.08,0.0032041550920649873,0.0032041736317760592,0.00358773138981138
5,16,3,1.8,soft_first_story,0.01,0.08,0.0031771972012943684,0.0031773100291600585,0.002517802735457368
5,17,3,1.8,soft_first_story,0.01,0.08,0.00231777461593,0.002317775892995515,0.0024862360761347835
5,18,3,1.8,soft_first_story,0.01,0.08,0.003247942862036479,0.0032479546668634546,0.0030209466433921504
5,19,3,1.8,soft_first_story,0.01,0.08,0.002641518339384938,0.002641609974851761,0.002892787202620316
5,20,3,1.8,soft_first_story,0.01,0.08,0.0043436957552040615,0.004343699749741434,0.005986645428704616
5,21,3,1.8,soft_first_story,0.01,0.08,0.002428266572898338,0.0024284798509750676,0.003048774212023493
5,22,3,1.8,soft_first_story,0.01,0.08,0.0034552476312578293,0.003455498858777004,0.003066847607431828
5,23,3,1.8,soft_first_story,0.01,0.08,0.0032507635270248906,0.0032511173438293534,0.003705153532142397
5,24,3,1.8,soft_first_story,0.01,0.08,0.00190573656142085,0.001906077324907384,0.0019548513339706277
5,25,3,1.8,soft_first_story,0.01,0.08,0.0029162560725944204,0.00291635592918095,0.0025845741258724844
5,26,3,1.8,soft_first_story,0.01,0.08,0.0031846667376361254,0.0031846615936826947,0.004942366630210051
5,27,3,1.8,soft_first_story,0.01,0.08,0.002761432999554061,0.002761505818493618,0.004536219739715357
5,28,3,1.8,soft_first_story,0.01,0.08,0.005055199781250105,0.0050552026159248874,0.005622187987242078
5,29,3,1.8,soft_first_story,0.01,0.08,0.004834194605781796,0.00483457825629516,0.005668896889693011
5,30,3,1.8,soft_first_story,0.01,0.08,0.0022442496633694404,0.002244251493976198,0.0025072209992980485
5,31,3,1.8,soft_first_story,0.01,0.08,0.004040257605381454,0.004040627224517628,0.0042925546792618825
5,32,3,1.8,soft_first_story,0.01,0.08,0.0024172511019671275,0.0024172533747472743,0.002818837450447933
5,33,3,1.8,soft_first_story,0.01,0.08,0.001610217866738756,0.0016104571510430312,0.0017540672754396763
5,34,3,1.8,soft_first_story,0.01,0.08,0.0018696552210946407,0.0018696555881436688,0.0023893063184139934
5,35,3,1.8,soft_first_story,0.01,0.08,0.0045542746379159844,0.0045547985212262415,0.005257582630098505
5,36,3,1.8,soft_first_story,0.01,0.08,0.0015802005080214896,0.001580303895373227,0.0018408267806007178
5,37,3,1.8,soft_first_story,0.01,0.08,0.003282034591227202,0.003282042307339764,0.0038177068030398643
5,38,3,1.8,soft_first_story,0.01,0.08,0.0031408720616956185,0.003140853908241507,0.004268840845889084
5,39,3,1.8,soft_first_story,0.01,0.08,0.004880578332637836,0.004880637814022798,0.005578447262198485
5,40,3,1.8,soft_first_story,0.01,0.08,0.0032562407542632683,0.003256297380216662,0.00309693493048375
5,41,3,1.8,soft_first_story,0.01,0.08,0.004542977605090938,0.004542998147873847,0.003994886331906939
5,42,3,1.8,soft_first_story,0.01,0.08,0.003804969990768533,0.00380649589179676,0.0039560767083372545
5,43,3,1.8,soft_first_story,0.01,0.08,0.0021577541351866882,0.002157755119313962,0.003090430664738291
5,44,3,1.8,soft_first_story,0.01,0.08,0.0036821602314332925,0.0036821333147329994,0.004935367349675159
5,45,3,1.8,soft_first_story,0.01,0.08,0.003639498076037339,0.003639909647191332,0.004423506040699434
5,46,3,1.8,soft_first_story,0.01,0.08,0.0027582248762361137,0.0027582297982927145,0.003339132442041929
5,47,3,1.8,soft_first_story,0.01,0.08,0.0013422303641408015,0.0013422292601765003,0.0017352385995651786
5,48,3,1.8,soft_first_story,0.01,0.08,0.0033554269670888997,0.0033558605526069585,0.0035041488123217605
5,49,3,1.8,soft_first_story,0.01,0.08,0.002022663505319025,0.002023055021647375,0.001965901220657191
5,50,3,1.8,soft_first_story,0.01,0.08,0.0023446373246670447,0.0023446348048800285,0.0026840789625479553
5,51,3,1.8,soft_first_story,0.01,0.08,0.0038336318578438646,0.0038338511360050576,0.003897055715215208
5,52,3,1.8,soft_first_story,0.01,0.08,0.002060605340868299,0.0020606110175094036,0.001806012789745093
5,53,3,1.8,soft_first_story,0.01,0.08,0.0014868611200756084,0.0014870301232214154,0.0017813726782997857
5,54,3,1.8,soft_first_story,0.01,0.08,0.0033295677981695832,0.0033295771569225503,0.002735304763860814
5,55,3,1.8,soft_first_story,0.01,0.08,0.002035287472278818,0.0020355762231499567,0.0020068263928159575
5,56,3,1.8,soft_first_story,0.01,0.08,0.005314681869101928,0.005314637085555909,0.006255639076571316
5,57,3,1.8,soft_first_story,0.01,0.08,0.0044287889893521,0.004428937406437845,0.005456909193572695
5,58,3,1.8,soft_first_story,0.01,0.08,0.002935026818099896,0.002935030908027802,0.0027278985663455996
5,59,3,1.8,soft_first_story,0.01,0.08,0.011737931331008603,0.011739622562858841,0.017459421188418613
5,60,3,1.8,soft_first_story,0.01,0.08,0.005860689870092184,0.005860680544112645,0.004841512982353308
5,61,3,1.8,soft_first_story,0.01,0.08,0.004883924455158103,0.004883978859272017,0.005823726637018627
5,62,3,1.8,soft_first_story,0.01,0.08,0.014382689315480765,0.014382734917825974,0.015188752328779658
5,63,3,1.8,soft_first_story,0.01,0.08,0.007324418651799798,0.007324426186780395,0.009089395798788164
5,64,3,1.8,soft_first_story,0.01,0.08,0.008824452660715455,0.008824788561727267,0.014675120837636306
5,65,3,1.8,soft_first_story,0.01,0.08,0.0019659820727584948,0.0019659675204646604,0.002419873103749675
5,320,3,1.8,soft_first_story,0.01,0.08,0.0014968346613544192,0.001496825767232279,0.0016626929148540652
5,321,3,1.8,soft_first_story,0.01,0.08,0.0014931572630491024,0.0014931603016016953,0.0013530877628812517
5,322,3,1.8,soft_first_story,0.01,0.08,0.003828564649212811,0.0038289229494877126,0.004292796772710276
5,323,3,1.8,soft_first_story,0.01,0.08,0.01426759318082193,0.014267801018245206,3338055.618348721
5,324,3,1.8,soft_first_story,0.01,0.08,0.01246932159039101,0.012468856458938839,105059.28602996019
5,325,3,1.8,soft_first_story,0.01,0.08,0.016823168073591306,0.01682343448172974,301670.8614650594
5,326,3,1.8,soft_first_story,0.01,0.08,0.007872237640047944,0.007873040861711153,0.018308217921467865
5,327,3,1.8,soft_first_story,0.01,0.08,0.016124548537092973,0.01612493039737988,2929244.27083807
5,328,3,1.8,soft_first_story,0.01,0.08,0.010324385718863622,0.010325033035521373,0.04684344148904727
5,329,3,1.8,soft_first_story,0.01,0.08,0.00155446775529418,0.0015544650511422318,0.0019359669238890502
5,330,3,1.8,soft_first_story,0.01,0.08,0.0028515272763688076,0.0028516085195364736,0.004516295457283096
5,331,3,1.8,soft_first_story,0.01,0.08,0.0011566276376246416,0.0011567058680539105,0.0013394700270916212
5,332,3,1.8,soft_first_story,0.01,0.08,0.005132590749236716,0.005132840045973649,0.006608376928129784
5,333,3,1.8,soft_first_story,0.01,0.08,0.003318713276128826,0.003318710495051339,0.0046645925513544816
5,334,3,1.8,soft_first_story,0.01,0.08,0.002400665913587917,0.0024006656003557106,0.0038847409321123468
5,335,3,1.8,soft_first_story,0.01,0.08,0.0017826570201077377,0.0017826540795707186,0.0020446780087318497
5,336,3,1.8,soft_first_story,0.01,0.08,0.002378810362831446,0.0023788126168387278,0.00379311431226415
5,337,3,1.8,soft_first_story,0.01,0.08,0.004413084669213134,0.00441326677463954,0.006021494880696819
5,338,3,1.8,soft_first_story,0.01,0.08,0.0037867728524726297,0.0037872650896804516,0.004914519197020794
5,339,3,1.8,soft_first_story,0.01,0.08,0.0019266319245049214,0.001926804119873658,0.0022215958599234174
5,340,3,1.8,soft_first_story,0.01,0.08,0.002051547617063488,0.0020515478791003406,0.0024040170205220906
5,341,3,1.8,soft_first_story,0.01,0.08,0.0022811344981571086,0.0022812871895129655,0.0015873260116407962
5,342,3,1.8,soft_first_story,0.01,0.08,0.0028723265982829615,0.002872313519353386,0.0027576130913131193
5,343,3,1.8,soft_first_story,0.01,0.08,0.0028480719827586876,0.002848300636556615,0.0035131662466739793
5,344,3,1.8,soft_first_story,0.01,0.08,0.001823522583301319,0.001823534636551061,0.002403444721271617
5,345,3,1.8,soft_first_story,0.01,0.08,0.002108694464680773,0.0021090484221291347,0.002767570643988399
5,346,3,1.8,soft_first_story,0.01,0.08,0.0018134057908250356,0.0018134045256929519,0.0021286105983228222
5,347,3,1.8,soft_first_story,0.01,0.08,0.0038251105824184156,0.0038251471244030825,0.005436898458719273
5,348,3,1.8,soft_first_story,0.01,0.08,0.002247133414236207,0.0022474209348915084,0.0029248559065812364
5,349,3,1.8,soft_first_story,0.01,0.08,0.004330076266192675,0.004330077304085094,0.0051510953855037735
5,350,3,1.8,soft_first_story,0.01,0.08,0.002431989356443548,0.00243220277433664,0.0033609399726213414
5,351,3,1.8,soft_first_story,0.01,0.08,0.0025199359948721873,0.002520049724117354,0.002998654849175477
5,352,3,1.8,soft_first_story,0.01,0.08,0.0026765094109124916,0.002676509581839192,0.002607100934199695
5,353,3,1.8,soft_first_story,0.01,0.08,0.001953898628789675,0.001953891664390849,0.0025654022830073468
5,354,3,1.8,soft_first_story,0.01,0.08,0.0015085550018576939,0.001508760449110971,0.0020231443433685052
5,355,3,1.8,soft_first_story,0.01,0.08,0.0016818232654054145,0.0016818237543330032,0.0019394252277982183
5,356,3,1.8,soft_first_story,0.01,0.08,0.0030613643803063004,0.0030613780356067177,0.0025593841212740946
5,357,3,1.8,soft_first_story,0.01,0.08,0.0026040019634893164,0.0026040064781958825,0.003037035838116509
5,358,3,1.8,soft_first_story,0.01,0.08,0.000656169297111563,0.000656260501297969,0.0008366121757897451
5,359,3,1.8,soft_first_story,0.01,0.08,0.001261781245175448,0.0012617815402394769,0.0014383144992268825
5,360,3,1.8,soft_first_story,0.01,0.08,0.0011485489540379948,0.0011486639907186326,0.0011824142145212477
5,361,3,1.8,soft_first_story,0.01,0.08,0.0009567187128728181,0.0009567186280456586,0.0013277706788141599
5,362,3,1.8,soft_first_story,0.01,0.08,0.0007632615585192803,0.0007632616053789935,0.00117291650571528
5,363,3,1.8,soft_first_story,0.01,0.08,0.0010108938235219589,0.0010109709045355302,0.001282880264400679
5,364,3,1.8,soft_first_story,0.01,0.08,0.0010294347170217392,0.0010294998233505814,0.0014865927716501742
5,365,3,1.8,soft_first_story,0.01,0.08,0.0018996453371920706,0.0018996458308981985,0.0018491557845630084
5,366,3,1.8,soft_first_story,0.01,0.08,0.004260039397696063,0.004260017124211607,0.0047875412831343955
5,367,3,1.8,soft_first_story,0.01,0.08,0.0031857405067287447,0.003186079711956598,0.004377327650330435
5,368,3,1.8,soft_first_story,0.01,0.08,0.002288477680009476,0.0022884782465922675,0.0036506404143112577
5,369,3,1.8,soft_first_story,0.01,0.08,0.004248878227998018,0.004249559301695623,0.006241155564238114
5,370,3,1.8,soft_first_story,0.01,0.08,0.0036343763564858117,0.0036343860992611846,0.0046755972774163825
5,371,3,1.8,soft_first_story,0.01,0.08,0.0017943064814475796,0.0017944551784573658,0.0031849713497969032
5,372,3,1.8,soft_first_story,0.01,0.08,0.003041688472805372,0.0030416809600630266,0.0031498184116443735
5,373,3,1.8,soft_first_story,0.01,0.08,0.00216950439182307,0.0021695058125752367,0.002311779514694612
5,374,3,1.8,soft_first_story,0.01,0.08,0.002797585576970688,0.002797605499898373,0.0034318975810018974
5,375,3,1.8,soft_first_story,0.01,0.08,0.0012317087439240478,0.0012318146904126408,0.0014132437004275985
5,376,3,1.8,soft_first_story,0.01,0.08,0.001788935236847391,0.0017889358258484022,0.0016902220057457024
5,377,3,1.8,soft_first_story,0.01,0.08,0.002937184668515186,0.002937184926592089,0.0031157742045197358
5,378,3,1.8,soft_first_story,0.01,0.08,0.003107449897050295,0.003107454139330413,0.004124763620334194
