protocol,model,model_label,threshold_idr,cost_ratio_false_safe,event_count,true_exceed_rate,false_safe_rate,false_unsafe_rate,expected_loss,beta_false_safe_cons,false_safe_ci95_hi,false_unsafe_rate_rel,eligible,fallback_workload
event-disjoint target,hgb_direct,HGB direct,0.015,10,8,0.0029211956521739,0.0011328125,0.0152485280797101,0.0265766530797101,2.7526526308336816,0.0029557291666666,0.0152485280797101,True,0.017036911231884
event-disjoint target,hgb_direct,HGB direct,0.015,25,8,0.0029211956521739,0.0011328125,0.0152485280797101,0.0435688405797101,2.7526526308336816,0.0029557291666666,0.0152485280797101,True,0.017036911231884
event-disjoint target,hgb_direct,HGB direct,0.015,50,8,0.0029211956521739,0.0011328125,0.0152485280797101,0.0718891530797101,2.7526526308336816,0.0029557291666666,0.0152485280797101,True,0.017036911231884
event-disjoint target,hgb_direct,HGB direct,0.015,100,8,0.0029211956521739,0.0011328125,0.0152485280797101,0.1285297780797101,2.7526526308336816,0.0029557291666666,0.0152485280797101,True,0.017036911231884
event-disjoint target,hgb_direct,HGB direct,0.02,1,8,0.0,0.0,0.0094429347826086,0.0094429347826086,4.753424308822899,0.0,0.0094429347826086,True,0.0094429347826086
event-disjoint target,hgb_direct,HGB direct,0.02,2,8,0.0,0.0,0.0094429347826086,0.0094429347826086,4.753424308822899,0.0,0.0094429347826086,True,0.0094429347826086
event-disjoint target,hgb_direct,HGB direct,0.02,5,8,0.0,0.0,0.0094429347826086,0.0094429347826086,4.753424308822899,0.0,0.0094429347826086,True,0.0094429347826086
event-disjoint target,hgb_direct,HGB direct,0.02,10,8,0.0,0.0,0.0094429347826086,0.0094429347826086,4.753424308822899,0.0,0.0094429347826086,True,0.0094429347826086
event-disjoint target,hgb_direct,HGB direct,0.02,25,8,0.0,0.0,0.0094429347826086,0.0094429347826086,4.753424308822899,0.0,0.0094429347826086,True,0.0094429347826086
event-disjoint target,hgb_direct,HGB direct,0.02,50,8,0.0,0.0,0.0094429347826086,0.0094429347826086,4.753424308822899,0.0,0.0094429347826086,True,0.0094429347826086
event-disjoint target,hgb_direct,HGB direct,0.02,100,8,0.0,0.0,0.0094429347826086,0.0094429347826086,4.753424308822899,0.0,0.0094429347826086,True,0.0094429347826086
event-disjoint target,hgb_direct,HGB direct,0.03,1,8,0.0,0.0,0.0008152173913043,0.0008152173913043,4.753424308822899,0.0,0.0008152173913043,True,0.0008152173913043
event-disjoint target,hgb_direct,HGB direct,0.03,2,8,0.0,0.0,0.0008152173913043,0.0008152173913043,4.753424308822899,0.0,0.0008152173913043,True,0.0008152173913043
event-disjoint target,hgb_direct,HGB direct,0.03,5,8,0.0,0.0,0.0008152173913043,0.0008152173913043,4.753424308822899,0.0,0.0008152173913043,True,0.0008152173913043
event-disjoint target,hgb_direct,HGB direct,0.03,10,8,0.0,0.0,0.0008152173913043,0.0008152173913043,4.753424308822899,0.0,0.0008152173913043,True,0.0008152173913043
event-disjoint target,hgb_direct,HGB direct,0.03,25,8,0.0,0.0,0.0008152173913043,0.0008152173913043,4.753424308822899,0.0,0.0008152173913043,True,0.0008152173913043
event-disjoint target,hgb_direct,HGB direct,0.03,50,8,0.0,0.0,0.0008152173913043,0.0008152173913043,4.753424308822899,0.0,0.0008152173913043,True,0.0008152173913043
event-disjoint target,hgb_direct,HGB direct,0.03,100,8,0.0,0.0,0.0008152173913043,0.0008152173913043,4.753424308822899,0.0,0.0008152173913043,True,0.0008152173913043
event-disjoint target,hgb_direct,HGB direct,0.04,1,8,0.0,0.0,0.0,0.0,4.753424308822899,0.0,0.0,True,0.0
event-disjoint target,hgb_direct,HGB direct,0.04,2,8,0.0,0.0,0.0,0.0,4.753424308822899,0.0,0.0,True,0.0
event-disjoint target,hgb_direct,HGB direct,0.04,5,8,0.0,0.0,0.0,0.0,4.753424308822899,0.0,0.0,True,0.0
event-disjoint target,hgb_direct,HGB direct,0.04,10,8,0.0,0.0,0.0,0.0,4.753424308822899,0.0,0.0,True,0.0
event-disjoint target,hgb_direct,HGB direct,0.04,25,8,0.0,0.0,0.0,0.0,4.753424308822899,0.0,0.0,True,0.0
event-disjoint target,hgb_direct,HGB direct,0.04,50,8,0.0,0.0,0.0,0.0,4.753424308822899,0.0,0.0,True,0.0
event-disjoint target,hgb_direct,HGB direct,0.04,100,8,0.0,0.0,0.0,0.0,4.753424308822899,0.0,0.0,True,0.0
event-disjoint target,lgbm_direct,LGBM direct,0.005,1,8,0.0677083333333333,0.000823143115942,0.0596739130434782,0.0604970561594202,2.900168627921686,0.0018648097826086,0.0596739130434782,True,0.1265591032608695
event-disjoint target,lgbm_direct,LGBM direct,0.005,2,8,0.0677083333333333,0.000823143115942,0.0596739130434782,0.0613201992753623,2.900168627921686,0.0018648097826086,0.0596739130434782,True,0.1265591032608695
event-disjoint target,lgbm_direct,LGBM direct,0.005,5,8,0.0677083333333333,0.000823143115942,0.0596739130434782,0.0637896286231884,2.900168627921686,0.0018648097826086,0.0596739130434782,True,0.1265591032608695
event-disjoint target,lgbm_direct,LGBM direct,0.005,10,8,0.0677083333333333,0.000823143115942,0.0596739130434782,0.0679053442028985,2.900168627921686,0.0018648097826086,0.0596739130434782,True,0.1265591032608695
event-disjoint target,lgbm_direct,LGBM direct,0.005,25,8,0.0677083333333333,0.000823143115942,0.0596739130434782,0.0802524909420289,2.900168627921686,0.0018648097826086,0.0596739130434782,True,0.1265591032608695
event-disjoint target,lgbm_direct,LGBM direct,0.005,50,8,0.0677083333333333,0.000823143115942,0.0596739130434782,0.1008310688405797,2.900168627921686,0.0018648097826086,0.0596739130434782,True,0.1265591032608695
event-disjoint target,lgbm_direct,LGBM direct,0.005,100,8,0.0677083333333333,0.000823143115942,0.0596739130434782,0.1419882246376811,2.900168627921686,0.0018648097826086,0.0596739130434782,True,0.1265591032608695
event-disjoint target,lgbm_direct,LGBM direct,0.0075,1,8,0.0354959239130434,0.0015896739130434,0.0296891983695652,0.0312788722826087,2.678372109884344,0.0036990489130434,0.0296891983695652,True,0.06359544836956521
event-disjoint target,lgbm_direct,LGBM direct,0.0075,2,8,0.0354959239130434,0.0015896739130434,0.0296891983695652,0.0328685461956521,2.678372109884344,0.0036990489130434,0.0296891983695652,True,0.06359544836956521
event-disjoint target,lgbm_direct,LGBM direct,0.0075,5,8,0.0354959239130434,0.0015896739130434,0.0296891983695652,0.0376375679347826,2.678372109884344,0.0036990489130434,0.0296891983695652,True,0.06359544836956521
event-disjoint target,lgbm_direct,LGBM direct,0.0075,10,8,0.0354959239130434,0.0015896739130434,0.0296891983695652,0.0455859375,2.678372109884344,0.0036990489130434,0.0296891983695652,True,0.06359544836956521
