q_log10,rmse_log,coverage_event_equal,p_false_safe,p_false_safe_u95,beta_fs_cons,p_false_unsafe,conditional_miss_event_mean,conditional_miss_pooled,n_unsafe_rows,n_events_with_unsafe,n_test_rows,n_test_events,protocol,featureset,rep,N,model
0.2872139152443225,0.20768391076802808,0.8101913525462633,0.0024038461538461535,0.007211538461538462,2.4465500532949895,0.07508068568336425,0.05,0.046052631578947366,152,5,2976,14,main event-held-out,base,0,500,pretrained_finetune
0.305347369764563,0.2381071182479393,0.7196420209255029,0.002320596070596071,0.005067848817848818,2.571165160487023,0.04678015436944009,0.12857142857142856,0.07236842105263158,152,5,2976,14,main event-held-out,base,1,500,ridge_direct
0.1924663453444193,0.16616019382375774,0.6946482089339232,0.003855073497930641,0.006881511345797059,2.4633897206139026,0.0398283264354693,0.2193939393939394,0.13157894736842105,152,5,2976,14,main event-held-out,base,1,500,rf_direct
0.16704721491811458,0.15818026103210353,0.6384329955758526,0.002347652347652348,0.004932567432567432,2.5805210259396896,0.044768326911184056,0.09904761904761904,0.06578947368421052,152,5,2976,14,main event-held-out,base,1,500,hgb_direct
0.16333811014936472,0.14588706431814974,0.7078231292517007,0.002888777888777889,0.005744255744255745,2.5274777145943017,0.03685808239379668,0.15619047619047616,0.09210526315789473,152,5,2976,14,main event-held-out,base,1,500,xgb_direct
0.1856935185284141,0.15054771617269422,0.7598309057014413,0.0019418081918081919,0.004418498168498168,2.618296576315379,0.04720859497645212,0.08571428571428572,0.05263157894736842,152,5,2976,14,main event-held-out,base,1,500,lgbm_direct
0.2689467097115239,0.18690920168343753,0.8638901834772371,0.0013682745825602967,0.0026437847866419293,2.7889716355579943,0.07896892913633986,0.08051948051948052,0.05263157894736842,152,5,2976,14,main event-held-out,base,1,500,scratch_mlp
0.23434507579247077,0.18619916125284314,0.8046176108118074,0.004033466533466533,0.007473776223776224,2.433647293331243,0.04901608807858809,0.2623809523809524,0.14473684210526316,152,5,2976,14,main event-held-out,base,1,500,pretrained_finetune
0.3081875557417997,0.23567645715882865,0.734790878764093,0.002455877455877456,0.005203130203130203,2.5620290827722627,0.04369202226345083,0.14285714285714285,0.07894736842105263,152,5,2976,14,main event-held-out,base,2,500,ridge_direct
0.20057286074168656,0.1659692082453957,0.7687633051472338,0.004183614005042577,0.008029470529470529,2.407573232908062,0.037042421863850435,0.1554112554112554,0.125,152,5,2976,14,main event-held-out,base,2,500,rf_direct
0.18085833008411978,0.15671577783855897,0.7234523289210789,0.003627622377622378,0.007415501165501165,2.4364796890418967,0.03823468198468199,0.14523809523809522,0.1118421052631579,152,5,2976,14,main event-held-out,base,2,500,hgb_direct
0.17103486766377163,0.151680089948123,0.728931633842348,0.0035651848151848154,0.00710997335997336,2.451658696885478,0.03238918819275962,0.13904761904761903,0.10526315789473684,152,5,2976,14,main event-held-out,base,2,500,xgb_direct
0.18224856336100714,0.15158913417797285,0.7812753095119166,0.003159340659340659,0.006048118548118548,2.5093243117357495,0.03746610532324818,0.12571428571428572,0.09210526315789473,152,5,2976,14,main event-held-out,base,2,500,lgbm_direct
0.3067725534380421,0.1881404389135037,0.9104286338661337,0.0013180272108843539,0.0031037414965986395,2.736615340070106,0.07438080892321965,0.09177489177489177,0.05263157894736842,152,5,2976,14,main event-held-out,base,2,500,scratch_mlp
0.21580487344786725,0.16310942641963025,0.7754641935445507,0.00041937229437229433,0.0009604978354978355,3.1021823815918617,0.0472858614599686,0.04285714285714286,0.019736842105263157,152,5,2976,14,main event-held-out,base,2,500,pretrained_finetune
0.34053785490060484,0.2232041889162381,0.8520318595095382,0.0016441891441891442,0.004120879120879121,2.6420019456339854,0.06099406545835118,0.05714285714285714,0.039473684210526314,152,5,2976,14,main event-held-out,base,3,500,ridge_direct
0.18492497460578328,0.1643953587094253,0.7181997132331954,0.0037391180248323103,0.006525022596451167,2.4824006531523484,0.03691977665191951,0.16831168831168827,0.11842105263157894,152,5,2976,14,main event-held-out,base,3,500,rf_direct
0.17759580787337992,0.1713220930476751,0.6838370706674278,0.003402847152847153,0.006555944055944056,2.4807157659108516,0.037595737595737595,0.15428571428571428,0.10526315789473684,152,5,2976,14,main event-held-out,base,3,500,hgb_direct
0.16827883739163996,0.1490611315553616,0.7231761727855478,0.0028617216117216115,0.005614697802197797,2.5354780799728798,0.030708279815422675,0.09714285714285714,0.07894736842105263,152,5,2976,14,main event-held-out,base,3,500,xgb_direct
0.18472862631963816,0.15965479487778148,0.6827165208303602,0.003159340659340659,0.006021790709290708,2.5108647962012802,0.034816968745540175,0.12571428571428572,0.09210526315789473,152,5,2976,14,main event-held-out,base,3,500,lgbm_direct
0.28529178584899295,0.18356839593265864,0.9111555669033347,0.001913265306122449,0.005739795918367346,2.5277504397970545,0.0748341688073831,0.02727272727272727,0.05921052631578947,152,5,2976,14,main event-held-out,base,3,500,scratch_mlp
0.2688296939759365,0.16926033785360323,0.8717058053553589,0.0010822510822510823,0.0027056277056277055,2.7814746648532953,0.06353889785809429,0.05523809523809524,0.039473684210526314,152,5,2976,14,main event-held-out,base,3,500,pretrained_finetune
0.3249215898790765,0.23584603967145015,0.7701420603206319,0.0020500333000333,0.004776473526473527,2.5916046918449775,0.05224254911754912,0.1,0.05921052631578947,152,5,2976,14,main event-held-out,base,4,500,ridge_direct
0.21229548686944488,0.16341907159826502,0.7711780778745065,0.0009740259740259741,0.001866883116883117,2.899820322220636,0.045302019409162265,0.07047619047619047,0.039473684210526314,152,5,2976,14,main event-held-out,base,4,500,rf_direct
0.1636134238475906,0.1553064643845925,0.6572119844441273,0.002347652347652348,0.004824342324342324,2.588171793519876,0.03744083297654726,0.09904761904761904,0.06578947368421052,152,5,2976,14,main event-held-out,base,4,500,hgb_direct
0.16281098551496642,0.14801882017061785,0.6974453745659105,0.002347652347652348,0.004689060939060939,2.597953404582725,0.034100423386137675,0.09904761904761904,0.06578947368421052,152,5,2976,14,main event-held-out,base,4,500,xgb_direct
0.175886096709561,0.15235786596833478,0.7091667075484039,0.002347652347652348,0.004824342324342324,2.588171793519876,0.03917570524713382,0.09904761904761904,0.06578947368421052,152,5,2976,14,main event-held-out,base,4,500,lgbm_direct
0.3321820378224958,0.20446567062562918,0.8954515350720708,0.0,0.0,5.9978070150076865,0.09541580071714,0.0,0.0,152,5,2976,14,main event-held-out,base,4,500,scratch_mlp
0.26392221630642476,0.21459749242674542,0.8408063848354026,0.004433066933066933,0.009240759240759242,2.3558270834490562,0.053997732178535755,0.2204761904761905,0.13157894736842105,152,5,2976,14,main event-held-out,base,4,500,pretrained_finetune
0.33302850079117974,0.2404599553704037,0.7549391828409684,0.0020500333000333,0.004776473526473527,2.5916046918449775,0.046643089053803335,0.1,0.05921052631578947,152,5,2976,14,main event-held-out,base,5,500,ridge_direct
0.21896633806753218,0.16709445098441117,0.8045978760822511,0.0009740259740259741,0.0017857142857142859,2.9137263183343376,0.03979116121973265,0.07047619047619047,0.039473684210526314,152,5,2976,14,main event-held-out,base,5,500,rf_direct
0.18064414786148086,0.16699644800911903,0.7163264191165977,0.002347652347652348,0.004797286047286048,2.590108375559239,0.037079587079587084,0.09904761904761904,0.06578947368421052,152,5,2976,14,main event-held-out,base,5,500,hgb_direct
0.18777452998853317,0.15114393483356925,0.778741570929071,0.0027534965034965034,0.005209373959373959,2.561612542397839,0.03289998691784406,0.11238095238095239,0.07894736842105263,152,5,2976,14,main event-held-out,base,5,500,xgb_direct
0.1936656068199274,0.16271806883078052,0.76292505857238,0.002347652347652348,0.004959623709623709,2.5786317218026618,0.03597652347652348,0.09904761904761904,0.06578947368421052,152,5,2976,14,main event-held-out,base,5,500,lgbm_direct
0.2930446255150221,0.1758446220581568,0.9031407208862564,0.0,0.0,5.9978070150076865,0.07541595309452452,0.0,0.0,152,5,2976,14,main event-held-out,base,5,500,scratch_mlp
0.25705274339802786,0.180777173260058,0.8552310041149326,0.0030646436896436895,0.005811896436896437,2.5233642534563185,0.057310212109319254,0.13333333333333336,0.09210526315789473,152,5,2976,14,main event-held-out,base,5,500,pretrained_finetune
0.3213144215979078,0.24320932247623125,0.7593324272453738,0.0017794705294705297,0.004120879120879121,2.6420019456339854,0.05384972170686456,0.07142857142857142,0.046052631578947366,152,5,2976,14,main event-held-out,base,6,500,ridge_direct
0.19908974295015724,0.16049469473200859,0.7285862574925075,0.001515151515151515,0.00303030303030303,2.744484260862417,0.037873436087721805,0.1276190476190476,0.06578947368421052,152,5,2976,14,main event-held-out,base,6,500,rf_direct
0.20577569481449176,0.15611813296051122,0.7977444802221587,0.00027056277056277056,0.0008116883116883117,3.1516735415741115,0.046733920841063696,0.02857142857142857,0.013157894736842105,152,5,2976,14,main event-held-out,base,6,500,hgb_direct
0.1692691481017392,0.15378824883159004,0.6871761980578944,0.001515151515151515,0.0031385281385281384,2.732946314307773,0.03790911469482898,0.1276190476190476,0.06578947368421052,152,5,2976,14,main event-held-out,base,6,500,xgb_direct
0.19013685579619488,0.14779709275245298,0.803541176085819,0.0020500333000333,0.004776473526473527,2.5916046918449775,0.0417478354978355,0.07047619047619047,0.05263157894736842,152,5,2976,14,main event-held-out,base,6,500,lgbm_direct
0.31488397438753823,0.19970933001012306,0.8943239238440132,0.0029892726321297755,0.005736525379382522,2.5279505578375416,0.07624141111864326,0.1489177489177489,0.09210526315789473,152,5,2976,14,main event-held-out,base,6,500,scratch_mlp
0.21790759232414425,0.19839988029209366,0.7443593051293943,0.0026015651015651015,0.006722444222444222,2.4717622859474564,0.051460072665429804,0.1,0.06578947368421052,152,5,2976,14,main event-held-out,base,6,500,pretrained_finetune
0.29681741949695484,0.24238067080029202,0.705827059844917,0.0027264402264402265,0.005473692973692974,2.544373809356278,0.03730347033918462,0.17142857142857143,0.09210526315789473,152,5,2976,14,main event-held-out,base,7,500,ridge_direct
0.19581624236930661,0.1645394916510869,0.7419405557240379,0.0033622627372627374,0.006697469197469197,2.473092723779481,0.039388290281147424,0.13238095238095235,0.09868421052631579,152,5,2976,14,main event-held-out,base,7,500,rf_direct
0.16519036870153014,0.15591021115244108,0.6135304985193378,0.0009740259740259741,0.001948051948051948,2.886453439456668,0.044146181199752624,0.07047619047619047,0.039473684210526314,152,5,2976,14,main event-held-out,base,7,500,hgb_direct
0.15430094546505302,0.15088259352196795,0.6306391153489368,0.003971028971028971,0.007795641858141858,2.4183450644883058,0.03912813377099091,0.15238095238095237,0.11842105263157894,152,5,2976,14,main event-held-out,base,7,500,xgb_direct
0.18481830841255675,0.15401726651833722,0.7276453085604871,0.0005681818181818182,0.0011634199134199134,3.0449952527174537,0.044038402074116356,0.05714285714285714,0.02631578947368421,152,5,2976,14,main event-held-out,base,7,500,lgbm_direct
0.31604533500386367,0.1921925445436729,0.893547040756862,0.0008715986394557823,0.0017644557823129254,2.917463315655093,0.08043201218424433,0.048917748917748916,0.03289473684210526,152,5,2976,14,main event-held-out,base,7,500,scratch_mlp
0.2689951728663087,0.1866479990427994,0.8623409886244708,0.003166625041625042,0.008512321012321012,2.3861751210321906,0.05969776131606489,0.1,0.07236842105263158,152,5,2976,14,main event-held-out,base,7,500,pretrained_finetune
0.3478309519580489,0.23372380777400928,0.8547788149350649,0.0020500333000333,0.004797286047286048,2.590108375559239,0.0545951072736787,0.1,0.05921052631578947,152,5,2976,14,main event-held-out,base,8,500,ridge_direct
0.17598830396438192,0.16627355167448313,0.703381124084249,0.00706912135483564,0.012866597688026258,2.2302146614705998,0.019767286285143428,0.2554545454545455,0.21052631578947367,152,5,2976,14,main event-held-out,base,8,500,rf_direct
0.1458804804648448,0.16818023211555233,0.5790918530873889,0.0029293623043623045,0.005858724608724608,2.520541283964729,0.03832521645021646,0.11904761904761903,0.08552631578947369,152,5,2976,14,main event-held-out,base,8,500,hgb_direct
0.14593587646549766,0.1587075143890002,0.6207720850577993,0.005822451358165644,0.009988211193568334,2.326790422943278,0.022938668474382758,0.26450216450216446,0.19078947368421054,152,5,2976,14,main event-held-out,base,8,500,xgb_direct
0.16535115533298672,0.1617859954415613,0.6363966390752104,0.002320596070596071,0.004776473526473527,2.5916046918449775,0.03710277817420675,0.09904761904761904,0.06578947368421052,152,5,2976,14,main event-held-out,base,8,500,lgbm_direct
0.29510862622853073,0.1895460000565051,0.8992495599638456,0.003091699966699967,0.0058389527139527135,2.521730753958919,0.07261516385400314,0.17047619047619045,0.09868421052631579,152,5,2976,14,main event-held-out,base,8,500,scratch_mlp
0.26532921148301547,0.18866099918630402,0.8289984940654583,0.0034965034965034965,0.00927197802197802,2.354573899452438,0.0516549484741449,0.10714285714285714,0.07894736842105263,152,5,2976,14,main event-held-out,base,8,500,pretrained_finetune
0.29828710265588576,0.234441859566494,0.7245477736549165,0.0009573759573759574,0.0021853146853146855,2.850094118770031,0.05001427144284287,0.04285714285714286,0.02631578947368421,152,5,2976,14,main event-held-out,base,9,500,ridge_direct
0.21218864201930154,0.16547072777548358,0.8169598258883972,0.0040386696636696634,0.007339535464535464,2.4402015164360806,0.02618319180819181,0.23333333333333334,0.13815789473684212,152,5,2976,14,main event-held-out,base,9,500,rf_direct
0.2113488420450791,0.15468604802891395,0.831935976969459,0.002942890442890443,0.005615218115218115,2.5354456235859497,0.037973930831073685,0.15619047619047616,0.09210526315789473,152,5,2976,14,main event-held-out,base,9,500,hgb_direct
0.19520182723027846,0.14710002864548952,0.786818687265116,0.0030916999666999664,0.005791135947385948,2.524622231218886,0.03218507682793397,0.16285714285714287,0.09868421052631579,152,5,2976,14,main event-held-out,base,9,500,xgb_direct
0.205882827780286,0.1539532392920131,0.8207307573379001,0.0026182151182151184,0.005068161005661005,2.571143828537206,0.03598484848484849,0.1276190476190476,0.07894736842105263,152,5,2976,14,main event-held-out,base,9,500,lgbm_direct
0.30483980553041334,0.19459513451773816,0.8943983843537415,0.0023547880690737836,0.0053473312401883825,2.5525204704948545,0.08082460694067838,0.044805194805194806,0.05263157894736842,152,5,2976,14,main event-held-out,base,9,500,scratch_mlp
0.24563349013211244,0.1948277375115458,0.809853427822178,0.0028346653346653346,0.005765068265068265,2.52620747643336,0.061059550568479136,0.1714285714285714,0.09210526315789473,152,5,2976,14,main event-held-out,base,9,500,pretrained_finetune
0.33592797911892447,0.3296113171467514,0.6027601078722002,0.003702445652173913,0.006569859601449272,2.4799598102091336,0.017130887681159418,0.2682309638831378,0.2391304347826087,92,3,2992,8,event-disjoint target,spectral,0,50,ridge_direct
0.9897354825038347,0.5159409109742689,0.8413352272727272,0.0,0.0,5.9978070150076865,0.9821557971014493,0.0,0.0,92,3,2992,8,event-disjoint target,spectral,0,50,lgbm_direct
0.2564783901568548,0.3830842615600311,0.5541517416007905,0.0,0.0,5.9978070150076865,0.04918478260869566,0.0,0.0,92,3,2992,8,event-disjoint target,spectral,0,50,xgb_direct
0.99611955085584,1.215509613799937,0.8584897891963109,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.31037343544137025,0.3333333333333333,0.5,92,3,2992,8,event-disjoint target,spectral,0,50,scratch_mlp
0.36682609885987905,0.5224303661748908,0.6844856513504611,0.0006793478260869565,0.0020380434782608695,2.8722125627246866,0.1465126811594203,0.023809523809523808,0.021739130434782608,92,3,2992,8,event-disjoint target,spectral,0,100,ridge_direct
0.27605630428156713,0.2094986038661774,0.8017580698287219,0.0020833333333333333,0.004687500000000001,2.5980677307623012,0.034669384057971014,0.1610305958132045,0.17391304347826086,92,3,2992,8,event-disjoint target,spectral,0,100,lgbm_direct
0.16784715460320676,0.14002796010383872,0.8027137887022397,0.00948822463768116,0.017266757246376812,2.11378640669362,0.013428442028985507,0.6749482401656315,0.6521739130434783,92,3,2992,8,event-disjoint target,spectral,0,100,xgb_direct
0.5858450307802401,1.446231744276533,0.7513005393610013,0.007348278985507247,0.017968750000000002,2.0976338780909223,0.08080790925559947,0.38095238095238093,0.5434782608695652,92,3,2992,8,event-disjoint target,spectral,0,100,scratch_mlp
0.33753102207734464,0.5875841637032776,0.5712260169631094,0.0,0.0,5.9978070150076865,0.17629642210144925,0.0,0.0,92,3,2992,8,event-disjoint target,spectral,0,250,ridge_direct
0.14456515431632866,0.12896233169074864,0.706060606060606,0.002864583333333333,0.008593749999999999,2.3826720148424148,0.01836503623188406,0.15942028985507248,0.2391304347826087,92,3,2992,8,event-disjoint target,spectral,0,250,lgbm_direct
0.12417198418342368,0.10758857327450216,0.7821079339591568,0.0031249999999999997,0.008593749999999999,2.3826720148424148,0.012228260869565218,0.19645732689210949,0.2608695652173913,92,3,2992,8,event-disjoint target,spectral,0,250,xgb_direct
0.5080999961330035,1.4437592171418903,0.7316313611660079,0.009046648550724639,0.021025815217391306,2.0330088347403077,0.07111639492753624,0.44047619047619047,0.5978260869565217,92,3,2992,8,event-disjoint target,spectral,0,250,scratch_mlp
0.27326182871812854,0.3552324051451084,0.5572530673583662,0.00026041666666666666,0.00078125,3.162817965621285,0.07672101449275362,0.037037037037037035,0.021739130434782608,92,3,2992,8,event-disjoint target,spectral,0,500,ridge_direct
0.11957875268562779,0.10806348923200786,0.7951936141304348,0.007087862318840579,0.016666666666666666,2.128045234184984,0.017346014492753623,0.38900391074304114,0.5217391304347826,92,3,2992,8,event-disjoint target,spectral,0,500,lgbm_direct
0.11857205665359594,0.1093255804496006,0.7855633440382082,0.007087862318840579,0.016666666666666666,2.128045234184984,0.012228260869565218,0.38900391074304114,0.5217391304347826,92,3,2992,8,event-disjoint target,spectral,0,500,xgb_direct
0.2814321970455542,1.1271428687793084,0.6272763298748353,0.009176856884057972,0.01848392210144928,2.0861190091282893,0.04296875,0.458994708994709,0.6086956521739131,92,3,2992,8,event-disjoint target,spectral,0,500,scratch_mlp
0.26967872664049564,0.413638104980902,0.45878829051383396,0.002139945652173913,0.004857336956521739,2.585823227605269,0.0913779438405797,0.15873015873015872,0.10869565217391304,92,3,2992,8,event-disjoint target,spectral,0,1000,ridge_direct
0.10607146005277324,0.10134433489110545,0.8090162837615282,0.0076086956521739125,0.0171875,2.1156451358343746,0.012749094202898551,0.4630779848171152,0.5652173913043478,92,3,2992,8,event-disjoint target,spectral,0,1000,lgbm_direct
0.08837911788875452,0.09242686534834403,0.7387897315546772,0.007087862318840579,0.015625,2.1538746940614555,0.008152173913043478,0.43409247757073843,0.5217391304347826,92,3,2992,8,event-disjoint target,spectral,0,1000,xgb_direct
0.2000013483589833,0.6223306709521162,0.620699007740448,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.03953238224637681,0.3333333333333333,0.5,92,3,2992,8,event-disjoint target,spectral,0,1000,scratch_mlp
0.30625406508653485,0.40421006114491753,0.5363677536231883,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.09658627717391305,0.08465608465608465,0.06521739130434782,92,3,2992,8,event-disjoint target,spectral,0,2000,ridge_direct
0.08020116156477908,0.08633821793266049,0.7564069705204216,0.00552536231884058,0.011979166666666666,2.2577967597975004,0.008152173913043478,0.30204738900391076,0.391304347826087,92,3,2992,8,event-disjoint target,spectral,0,2000,lgbm_direct
0.0715084252836764,0.08820260989473536,0.7143728384387351,0.00552536231884058,0.011979166666666666,2.2577967597975004,0.007472826086956522,0.30204738900391076,0.391304347826087,92,3,2992,8,event-disjoint target,spectral,0,2000,xgb_direct
0.1847004926343927,0.4330127988945383,0.6217921401515152,0.006199048913043478,0.017578125,2.1065540881628135,0.03261435688405797,0.33799171842650105,0.5,92,3,2992,8,event-disjoint target,spectral,0,2000,scratch_mlp
0.48733259198695,0.5204037993861517,0.8275727725625823,0.0006793478260869565,0.0020380434782608695,2.8722125627246866,0.2007755887681159,0.023809523809523808,0.021739130434782608,92,3,2992,8,event-disjoint target,spectral,1,50,ridge_direct
0.893683839386024,0.45521037158821737,0.9286911231884059,0.017844202898550723,0.034574275362318795,1.8174479539015762,0.0,1.0,1.0,92,3,2992,8,event-disjoint target,spectral,1,50,lgbm_direct
0.29609272430657496,0.2596589554212296,0.8098392210144927,0.011814990942028987,0.023403532608695654,1.9880418180650066,0.010569519927536231,0.5793650793650794,0.7065217391304348,92,3,2992,8,event-disjoint target,spectral,1,50,xgb_direct
3.433728126088954,1.9529862557592486,0.9579427083333333,0.005859375,0.017578125,2.1065540881628135,0.9183537137681159,0.32608695652173914,0.4891304347826087,92,3,2992,8,event-disjoint target,spectral,1,50,scratch_mlp
0.35024855833754875,0.5435869300415511,0.6657294754611331,0.0,0.0,5.9978070150076865,0.15800498188405795,0.0,0.0,92,3,2992,8,event-disjoint target,spectral,1,100,ridge_direct
0.35215808006397387,0.18772133494069806,0.9134690999670619,0.0,0.0,5.9978070150076865,0.09784873188405796,0.0,0.0,92,3,2992,8,event-disjoint target,spectral,1,100,lgbm_direct
0.20442603956615857,0.12824077783938667,0.8682749711791831,0.0049479166666666664,0.01328125,2.217887558835681,0.01595901268115942,0.32045088566827695,0.41304347826086957,92,3,2992,8,event-disjoint target,spectral,1,100,xgb_direct
0.5919037768736377,1.5162358129900342,0.7740947175559947,0.00870697463768116,0.017968750000000002,2.0976338780909223,0.11230751811594203,0.42857142857142855,0.5869565217391305,92,3,2992,8,event-disjoint target,spectral,1,100,scratch_mlp
0.3476078435724448,0.513888289380223,0.6118345479249012,0.0006793478260869565,0.0020380434782608695,2.8722125627246866,0.1474128170289855,0.023809523809523808,0.021739130434782608,92,3,2992,8,event-disjoint target,spectral,1,250,ridge_direct
0.25048839101185516,0.1585706067615631,0.8483144968708828,0.0046875,0.01328125,2.217887558835681,0.031334918478260865,0.2834138486312399,0.391304347826087,92,3,2992,8,event-disjoint target,spectral,1,250,lgbm_direct
0.17761977015344055,0.14590749755263874,0.8179311800065876,0.0056272644927536225,0.01433593749999999,2.1879688008838283,0.01844429347826087,0.3217161260639521,0.43478260869565216,92,3,2992,8,event-disjoint target,spectral,1,250,xgb_direct
0.48951324772877225,1.301686538990878,0.7673501317523057,0.00870697463768116,0.017968750000000002,2.0976338780909223,0.08177083333333333,0.42857142857142855,0.5869565217391305,92,3,2992,8,event-disjoint target,spectral,1,250,scratch_mlp
0.30043015432493414,0.475378551869462,0.48234673501317527,0.0018795289855072462,0.004279891304347826,2.6291530539845853,0.1152060688405797,0.12169312169312169,0.08695652173913043,92,3,2992,8,event-disjoint target,spectral,1,500,ridge_direct
0.12083447784910728,0.10445698111814745,0.6907428565546772,0.0026607789855072465,0.004864696557971008,2.5853013096657516,0.01436820652173913,0.1651713825626869,0.15217391304347827,92,3,2992,8,event-disjoint target,spectral,1,500,lgbm_direct
0.10449309335002299,0.09903543323129725,0.6835361083662714,0.007795516304347826,0.014436141304347826,2.1852259652660644,0.008412590579710146,0.479296066252588,0.5108695652173914,92,3,2992,8,event-disjoint target,spectral,1,500,xgb_direct
0.30998909276232034,0.9175142446330136,0.7233350831686429,0.007008605072463769,0.017968750000000002,2.0976338780909223,0.07186367753623188,0.36904761904761907,0.532608695652174,92,3,2992,8,event-disjoint target,spectral,1,500,scratch_mlp
0.2844975755200432,0.5131212833040995,0.49187150032938076,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.127734375,0.08465608465608465,0.06521739130434782,92,3,2992,8,event-disjoint target,spectral,1,1000,ridge_direct
0.10468253890382906,0.10208856828854362,0.7991101572793149,0.007087862318840579,0.016406249999999997,2.1343700649993647,0.01154891304347826,0.38900391074304114,0.5217391304347826,92,3,2992,8,event-disjoint target,spectral,1,1000,lgbm_direct
0.09053965014993803,0.09100594395617721,0.7587502058629776,0.006176403985507247,0.013468070652173914,2.2124419749911195,0.009510869565217392,0.383367839889579,0.44565217391304346,92,3,2992,8,event-disjoint target,spectral,1,1000,xgb_direct
0.21103514333528994,0.7200602914288791,0.6432883522727273,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.03854166666666667,0.3333333333333333,0.5,92,3,2992,8,event-disjoint target,spectral,1,1000,scratch_mlp
0.2999600353949905,0.458743840117938,0.5162626605731225,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.1197463768115942,0.08465608465608465,0.06521739130434782,92,3,2992,8,event-disjoint target,spectral,1,2000,ridge_direct
0.08013618863655436,0.08833471597762246,0.6730962821146245,0.007087862318840579,0.016666666666666666,2.128045234184984,0.008152173913043478,0.38900391074304114,0.5217391304347826,92,3,2992,8,event-disjoint target,spectral,1,2000,lgbm_direct
0.06895868077325318,0.08901025383037044,0.6133069828722002,0.006567028985507246,0.013077445652173912,2.2239041871190066,0.008152173913043478,0.4501955371520589,0.4782608695652174,92,3,2992,8,event-disjoint target,spectral,1,2000,xgb_direct
0.1871910079627992,0.4943474347065661,0.7217885375494071,0.007297327898550724,0.016796875,2.1249144740407155,0.024937726449275364,0.37111801242236025,0.5217391304347826,92,3,2992,8,event-disjoint target,spectral,1,2000,scratch_mlp
0.46568404972376265,0.44822046194305526,0.6333914896245059,0.0,0.0,5.9978070150076865,0.1924422554347826,0.0,0.0,92,3,2992,8,event-disjoint target,spectral,2,50,ridge_direct
0.825750512909641,0.49130563651598697,0.7559803194993413,0.0,0.0,5.9978070150076865,0.9821557971014493,0.0,0.0,92,3,2992,8,event-disjoint target,spectral,2,50,lgbm_direct
0.3156391556066045,0.20995483062225292,0.856051856884058,0.0020833333333333333,0.00546875,2.5446893306204585,0.044610507246376815,0.13848631239935588,0.17391304347826086,92,3,2992,8,event-disjoint target,spectral,2,50,xgb_direct
1.1351182814571084,2.3557321054319154,0.7942348073122529,0.00870697463768116,0.020686141304347826,2.039779599374157,0.39775763751646903,0.42857142857142855,0.5869565217391305,92,3,2992,8,event-disjoint target,spectral,2,50,scratch_mlp
0.3307065537681231,0.2751603912437025,0.6451668519433464,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.026432291666666666,0.08465608465608465,0.06521739130434782,92,3,2992,8,event-disjoint target,spectral,2,100,ridge_direct
0.3846367694646693,0.27402857523294233,0.8078346302700923,0.00390625,0.01171875,2.2662268092096522,0.07014266304347827,0.21739130434782608,0.32608695652173914,92,3,2992,8,event-disjoint target,spectral,2,100,lgbm_direct
0.20957980289680878,0.20257713011185233,0.7480226861001318,0.00865036231884058,0.019270833333333334,2.069047104463237,0.012567934782608696,0.5661375661375662,0.6521739130434783,92,3,2992,8,event-disjoint target,spectral,2,100,xgb_direct
0.39060031128659745,1.7268657684320508,0.5661468626482213,0.007348278985507247,0.01800894474637678,2.096725413465601,0.07485280797101448,0.38095238095238093,0.5434782608695652,92,3,2992,8,event-disjoint target,spectral,2,100,scratch_mlp
0.30449488723072937,0.4379899385042284,0.49686573616600793,0.0006000905797101449,0.0012794384057971014,3.016290849381997,0.1100486865942029,0.04894179894179893,0.03260869565217391,92,3,2992,8,event-disjoint target,spectral,2,250,ridge_direct
0.19245838914282798,0.13824172930391204,0.7841269351119895,0.0013020833333333333,0.00390625,2.6600674686174592,0.02768342391304348,0.07246376811594203,0.10869565217391304,92,3,2992,8,event-disjoint target,spectral,2,250,lgbm_direct
0.12928074473506124,0.11170127810504674,0.7623445734519104,0.007608695652173913,0.018229166666666668,2.0917785130041606,0.011679121376811593,0.41798941798941797,0.5652173913043478,92,3,2992,8,event-disjoint target,spectral,2,250,xgb_direct
0.3773966125743531,1.4366402214701994,0.6738240077404479,0.00870697463768116,0.017968750000000002,2.0976338780909223,0.07460371376811595,0.42857142857142855,0.5869565217391305,92,3,2992,8,event-disjoint target,spectral,2,250,scratch_mlp
0.27550912391020765,0.338862256708762,0.48546452980895916,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.058129528985507245,0.08465608465608465,0.06521739130434782,92,3,2992,8,event-disjoint target,spectral,2,500,ridge_direct
0.10512760674501997,0.10087875780689054,0.7830394639328063,0.00546875,0.01484375,2.1742348816142996,0.011129981884057972,0.3494363929146538,0.45652173913043476,92,3,2992,8,event-disjoint target,spectral,2,500,lgbm_direct
