gm_id,event_id,event_title,event_page_url,zip_url,magnitude,file_name,station,component,problem_flag,structure_type,sample_rate_hz,dt_original_s,n_original,pga_original_g,pga_g,pgv_m_s,pgd_m,arias_m_s,cav_m_s,d5_95_s,tm_s,pgv_pga_s
430,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1406c_a.smc,CA: Coalinga; Fire Station,360,-32768,-32768,200.0,0.005,17200,0.028091743119266054,0.028045620893812226,0.04525199616213334,0.023605509270558083,0.018200854421759942,1.5126803352340517,23.900111560677452,0.8139762786795578,0.16447643155923666
431,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1429a_a.smc,CA:San Luis Obispo; Rec Ctr,360,-32768,-32768,200.0,0.005,15400,0.1161875637104995,0.11574389225933789,0.08444202803114993,0.04682237487327385,0.12520528424148217,3.0343490331309577,10.504296208770143,0.43868155260643976,0.07436893546708315
432,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1429b_a.smc,CA:San Luis Obispo; Rec Ctr,UP,-32768,-32768,200.0,0.005,15400,0.04817329255861366,0.047161087953859045,0.10519745740232607,0.06004076843294644,0.05132838137446689,2.3059665139323293,17.506817127642265,1.2369243353545718,0.22738008292838852
433,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1429c_a.smc,CA:San Luis Obispo; Rec Ctr,90,-32768,-32768,200.0,0.005,15400,0.16458715596330276,0.16386515962838555,0.13399201979920042,0.09475544460475441,0.21271897317777566,3.6999251488330107,10.591947642146986,0.4618388889847949,0.08335339644847459
434,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,2034b_a.smc,CA:Morgan Hill;El Toro Fire St,90,-32768,-32768,200.0,0.005,9800,0.006032925586136596,0.006017969272634647,0.008536776873652754,0.008893783072763837,0.0014423294797959792,0.4374953101601186,26.953519228226817,0.7652069970472036,0.14460221885970123
435,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,0134a_a.smc,CA:Pasadena;Millikan Library 2,360,-32768,-32768,200.0,0.005,8200,0.005323343527013252,0.0053283263732355176,0.010747895372452479,0.008910179762404245,0.0009251303675023529,0.3604632479338174,27.962247260191052,1.2292693731984379,0.20561917110428074
436,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,0134d_a.smc,CA:Pasadena;Millikan Library 2,360,-32768,-32768,200.0,0.005,8200,0.005336901121304791,0.005342306781465023,0.011152613953454585,0.009553001913865098,0.0009598730214845922,0.3667648076003438,27.822285482892415,1.2315374389222313,0.2128035351507562
437,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,0134g_a.smc,CA:Pasadena;Millikan Library 2,360,-32768,-32768,200.0,0.005,8200,0.005694393476044852,0.005699101681566462,0.011119260825802118,0.009746321048210592,0.0010748067992724793,0.385197511697822,27.192484588471522,1.189913622540395,0.1988843016340754
438,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,0134i_a.smc,CA:Pasadena;Millikan Library 2,360,-32768,-32768,200.0,0.005,8200,0.005611213047910296,0.005614483438450679,0.011217813561322027,0.009771731378723909,0.0010613973911861715,0.3828098367328344,27.21002459425448,1.1970612904224969,0.20367109829880609
439,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,0134l_a.smc,CA:Pasadena;Millikan Library 2,360,-32768,-32768,200.0,0.005,8200,0.006553516819571866,0.006559464608867306,0.01164741320526904,0.010430585279242411,0.0014215221076086914,0.4396202216798193,26.29449196562108,1.0997209250816746,0.18100562953254395
440,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,0134m_a.smc,CA:Pasadena;Millikan Library 2,360,-32768,-32768,200.0,0.005,8200,0.009992048929663608,0.009997724497814432,0.014204173563826302,0.010213968599922204,0.004106246831639878,0.7377580186729207,22.712066654849664,0.8535207013140998,0.14482575394772598
441,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,0134n_a.smc,CA:Pasadena;Millikan Library 2,270,-32768,-32768,200.0,0.005,8200,0.011290519877675842,0.011292121299161609,0.021009276559025625,0.008676424184743972,0.007710488523823274,1.1138230257396122,28.08181691526428,0.9882218868020545,0.1896559865831535
442,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,0134o_a.smc,CA:Pasadena;Millikan Library 2,360,-32768,-32768,200.0,0.005,8200,0.009937920489296636,0.009943323167623818,0.014165690161543811,0.01055883961607227,0.0038681843271717517,0.7188125015508167,23.057717634757513,0.8664362498616206,0.14522359265250512
443,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,0134p_a.smc,CA:Pasadena;Millikan Library 2,360,-32768,-32768,200.0,0.005,8200,0.01109887869520897,0.011100244508957795,0.015656079167631457,0.011404880848098941,0.0051300219886362495,0.8223319357026871,22.680512643841773,0.8208841449812994,0.14377436432500817
444,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,0134q_a.smc,CA:Pasadena;Millikan Library 2,270,-32768,-32768,200.0,0.005,8200,0.013793068297655454,0.013796394989171705,0.024430579077047977,0.009721871487945295,0.011023601840811926,1.331349027441498,28.029499181868466,0.9682719039104755,0.1805091138150821
445,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,0134r_a.smc,CA:Pasadena;Millikan Library 2,360,-32768,-32768,200.0,0.005,8200,0.01100203873598369,0.011004560990384691,0.015537354928770756,0.011626731088909674,0.004839672787593553,0.801448018937815,23.330651806945752,0.8322420122385918,0.14392470818384973
446,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,0430c_a.smc,CA: Foster City; Bowditch Sch,90,-32768,-32768,200.0,0.005,14000,0.006095514780835882,0.006089652618713068,0.016252667165585336,0.01064392273661895,0.002901795760867871,0.677404922228197,31.448962641318886,1.5770434828765347,0.2720590110476616
447,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,0433c_a.smc,CA:San Francisco;Marina School,80,-32768,-32768,200.0,0.005,8400,0.0055224260958205915,0.005531129506709014,0.011072883471046995,0.014127261207649,0.0013001306293334062,0.44079221512064215,31.054137307750043,1.1135977413425577,0.20406940343964905
448,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,0434c_a.smc,CA:Fresno;USGS NSMP Office,90,-32768,-32768,200.0,0.005,11400,0.01452803261977574,0.014513038753857479,0.028854561784665757,0.021389811576513873,0.006553378826328154,0.9238213818265743,26.796471207637417,0.9968323231210781,0.20266890484383168
449,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,0438a_a.smc,CA: Woodside; Filoli Center,360,-32768,-32768,200.0,0.005,8200,0.005178287461773701,0.005178365984140565,0.010451135449270158,0.006968127963339726,0.0011542702890160463,0.4194864057585286,31.312217101047743,1.5680306763591971,0.20573194301158168
450,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1280a_a.smc,CA:Lake Sucess Dam; Tower,195,-32768,-32768,200.0,0.005,10600,0.013100917431192662,0.013101173504568488,0.006609973136734021,0.004665844192047538,0.0025931152242961455,0.5153885028409846,17.629897901867036,0.31014771679956415,0.051430469493383396
451,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1280b_a.smc,CA:Lake Sucess Dam; Tower,105,-32768,-32768,200.0,0.005,10600,0.011135575942915392,0.011097663505767293,0.005619390848480597,0.004846199043764789,0.002537624444137821,0.5626511355761792,24.363365790540307,0.2910814302673196,0.05161651514871824
452,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1427a_a.smc,CA:Sunnyvale; Salsman Resid,360,-32768,-32768,200.0,0.005,8200,0.005662589194699286,0.005662354212799539,0.015055952466019405,0.007809082819216579,0.00155758621657751,0.48877578576347974,29.021948538134207,2.299716220135763,0.271045495456788
453,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1442c_a.smc,CA: Palmdale; FS 37,90,-32768,-32768,200.0,0.005,8600,0.006852905198776758,0.006850181310624521,0.013870770934437495,0.004690849282787976,0.0009960959331744444,0.33658082935107425,30.585901768064815,1.3499272072206736,0.20640942584760943
454,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1715a_a.smc,CA:Lake Success Dam; Rt. Crest,195,-32768,-32768,200.0,0.005,14200,0.024971457696228338,0.024924086178382925,0.012393721406668463,0.005819426003447841,0.015920897672251372,1.39293418304592,18.955705721306355,0.36311041145386663,0.05068897134836657
455,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1715b_a.smc,CA:Lake Success Dam; Rt. Crest,105,-32768,-32768,200.0,0.005,14200,0.015512742099898063,0.015498802759722308,0.010445901040333935,0.007434453440546066,0.007931548231755091,1.0564886894628953,26.782501603086796,0.35840945599073354,0.06870348201455638
456,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1715c_a.smc,CA:Lake Success Dam; Rt. Crest,UP,-32768,-32768,200.0,0.005,14200,0.016574923547400613,0.016523687245134325,0.009201961736739065,0.0018653195759384307,0.0064985279464525696,0.761758828306884,13.888013700474511,0.2719929736261753,0.056768111847293024
457,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1717a_a.smc,CA:Lake Success Dam; Lft Crest,195,-32768,-32768,200.0,0.005,11000,0.015172273190621815,0.01517140195181097,0.007860582744638188,0.0038397224841301976,0.0044884619641568915,0.7063323948330938,17.39918399239741,0.3287567784776624,0.05281533290453265
458,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1717b_a.smc,CA:Lake Success Dam; Lft Crest,105,-32768,-32768,200.0,0.005,11000,0.013878695208970438,0.01378004793825855,0.006403594268682644,0.008559325327906691,0.003942866033341958,0.6753194926956727,22.198026636264494,0.307871317791887,0.04737007490470648
459,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1717c_a.smc,CA:Lake Success Dam; Lft Crest,UP,-32768,-32768,200.0,0.005,11000,0.0073280326197757385,0.007309965897332521,0.0037004529915578635,0.0017247194322692794,0.00099619563918463,0.3424861982245293,21.336423493333115,0.2615973337021351,0.05160247514010776
460,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1718a_a.smc,CA:Lake Success Dam; Mid Slope,195,-32768,-32768,200.0,0.005,11000,0.012186544342507646,0.012185381180739967,0.007437000261206628,0.0040697677341377456,0.003458264834745333,0.6093382541617564,17.906095003894848,0.2995161110663286,0.062214221362232286
461,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1718b_a.smc,CA:Lake Success Dam; Mid Slope,105,-32768,-32768,200.0,0.005,11000,0.007397349643221203,0.007400554828160339,0.004210414163564965,0.004966014037088646,0.0017830573820155626,0.4728389989103586,24.210542605962733,0.2840533169379884,0.057995130505858486
462,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1718c_a.smc,CA:Lake Success Dam; Mid Slope,UP,-32768,-32768,200.0,0.005,11000,0.005264220183486238,0.005236647780261491,0.003307806627569092,0.001716031818897746,0.0004289144108569457,0.2182592535783174,21.057966556831673,0.27502257464401403,0.06438989866888657
463,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1724a_a.smc,CA:Terminus Dam;Crest Main Dam,94,-32768,-32768,200.0,0.005,9000,0.007167278287461774,0.007169001940178694,0.004385680845888966,0.004125603531457113,0.0025746171257634847,0.6455923463472937,32.79737916740354,0.39079648091765284,0.06236046124763257
464,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1724b_a.smc,CA:Terminus Dam;Crest Main Dam,4,-32768,-32768,200.0,0.005,9000,0.012859327217125382,0.012848369539449492,0.008106152791151254,0.0034689163016109956,0.0049167730925139975,0.8155690925699796,24.300484870357167,0.40175052139294026,0.06431285048997039
465,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1724c_a.smc,CA:Terminus Dam;Crest Main Dam,UP,-32768,-32768,200.0,0.005,9000,0.00565178389398573,0.005650157141185454,0.003388785535822506,0.0034013389713735253,0.0011078881739636684,0.3947138626087632,25.76726383836155,0.2896737064867141,0.06113846783596166
466,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1854a_a.smc,CA:Hollister; Airport building,90,-32768,-32768,200.0,0.005,19000,0.01054841997961264,0.01053681050361407,0.027707985673381966,0.017780262471614426,0.006676859475106138,1.0497368107320817,32.10400888070117,1.0999723143945352,0.26805676826264646
467,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,1854b_a.smc,CA:Hollister; Airport building,360,-32768,-32768,200.0,0.005,19000,0.011479102956167176,0.011495953011328348,0.02863524270613019,0.05268021269929179,0.0067602092862386245,1.024194318400938,28.621586788881935,1.0319261157296709,0.2539141367799559
468,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,2582a_a.smc,CA: Sylmar; FS 91,310,-32768,-32768,200.0,0.005,11000,0.006513863404689093,0.006487851805256912,0.014310758552899892,0.036061766207225496,0.001993142078751787,0.5292091696504687,24.34024370577201,1.4059610706686752,0.22484991405057775
469,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,2582b_a.smc,CA: Sylmar; FS 91,220,-32768,-32768,200.0,0.005,11000,0.005862385321100918,0.0058410197669713825,0.016992075921339254,0.030644541986815012,0.001695719955851622,0.4943704715637571,27.62729003024323,1.352731804271731,0.2965437372281912
470,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,2586b_a.smc,CA: Tarzana; FS 93,360,-32768,-32768,200.0,0.005,8400,0.006948012232415902,0.006946601879037403,0.018919791670438446,0.00927011890686152,0.0021125269451711228,0.5834639193264796,33.86309875953154,1.9219458806923901,0.2776354594239992
471,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,2591a_a.smc,CA: Van Nuys; FS 39,90,-32768,-32768,200.0,0.005,15800,0.007190316004077472,0.007135750737979121,0.03776569412378775,0.07828608684160003,0.002445189950679033,0.5837136274444399,30.512440990241274,1.960426534998042,0.5394967003920701
472,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,2591b_a.smc,CA: Van Nuys; FS 39,360,-32768,-32768,200.0,0.005,15800,0.00726085626911315,0.007245242044574453,0.036830679763369165,0.027520237545486534,0.0036189846539762724,0.7544834723935108,29.862626700028525,1.6826621864347975,0.5181885689628344
473,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,2595a_a.smc,CA: Reseda; FS 100,90,-32768,-32768,200.0,0.005,17200,0.00840927624872579,0.008419563850138721,0.030612379104523236,0.02812548466063714,0.005635722443146632,0.9702255110365263,36.322386112840505,1.8688077095200928,0.3706282174327031
474,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,2595b_a.smc,CA: Reseda; FS 100,360,-32768,-32768,200.0,0.005,17200,0.009101325178389399,0.009068260298234822,0.04074014607598637,0.05505036866759813,0.005146904466092974,0.8693554823921201,35.61165483842252,1.9075009263700913,0.45796216172837817
475,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,2595c_a.smc,CA: Reseda; FS 100,UP,-32768,-32768,200.0,0.005,17200,0.0054688073394495405,0.0054719417957588235,0.015435938394138848,0.013543948489933956,0.0020723859537654034,0.588456734782763,32.79120413829564,1.7560284524033791,0.28755608356932955
476,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,2600a_a.smc,CA: Simi Valley; FS 45,85,-32768,-32768,200.0,0.005,14400,0.0077798165137614676,0.007772298155364398,0.028279309293622143,0.01904565323267715,0.004228724825409132,0.8223639831395054,34.059579224415714,1.5475584970585101,0.37089445295544377
477,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,2600b_a.smc,CA: Simi Valley; FS 45,355,-32768,-32768,200.0,0.005,14400,0.010193068297655454,0.010171214227805227,0.024435882567982244,0.02744759762812169,0.00493765215613062,0.8146346947289069,28.10200983223547,1.2986756201557703,0.2448985537458357
478,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,2601a_a.smc,CA:Granada Hills;Porter R FS 8,135,-32768,-32768,200.0,0.005,8800,0.006305198776758409,0.0063463237513488695,0.0236767186414331,0.0635261191074088,0.0013571044495342837,0.4453827558297583,29.905704020446024,1.2516777834540784,0.380303465133941
479,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,2601b_a.smc,CA:Granada Hills;Porter R FS 8,45,-32768,-32768,200.0,0.005,8800,0.0061262996941896025,0.006128982906637738,0.014269148744067938,0.012691216379923573,0.0012293908813241093,0.43430033570389737,30.588181840955187,1.3691232425248123,0.23732344700824715
480,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,2611a_a.smc,CA:Frazier Park; Post Office,90,-32768,-32768,200.0,0.005,9000,0.008909683995922527,0.008907302258457568,0.009767038514437484,0.008144615110009157,0.0020383398236561707,0.5235310815445469,28.99103994257738,0.8762783649623519,0.11177577843259945
481,20031222_1915,"20031222 19:15 UTC, San Simeon, California, Mw 6.4 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20031222_1915.html,https://ca.water.usgs.gov/nsmp/20031222_1915/zips/20031222_1915_corr.zip,6.4,0133a_a.smc,CA:Pasadena;Millikan Library 1,360,-32768,-32768,200.0,0.005,8200,0.0072103975535168195,0.007217028567591166,0.011765355912577439,0.011593121080828207,0.0019006510960298507,0.5041599931788577,24.933772233902573,1.0192890809616557,0.16617957262637537
482,20080221_1416,"20080221 14:16 UTC, Wells, Nevada, Mw 6.0 Earthquake Data",https://escweb.wr.usgs.gov/nsmp-data/data_sets/20080221_1416.html,https://ca.water.usgs.gov/nsmp/20080221_1416/zips/20080221_1416_corr.zip,6.0,1413a_a.smc,UT:S.L.C.;Intl Arpt,360,-32768,-32768,200.0,0.005,8200,0.005102140672782875,0.005089863338918952,0.007151695977576219,0.011635926109677926,0.0009052968582014889,0.3747334658830116,31.713873672004286,0.7124158247539519,0.14322997458899595
