q_log10,rmse_log,coverage_event_equal,p_false_safe,p_false_safe_u95,beta_fs_cons,p_false_unsafe,conditional_miss_event_mean,conditional_miss_pooled,n_unsafe_rows,n_events_with_unsafe,n_test_rows,n_test_events,partition_seed,rep,N,model,alpha
0.19900662311939943,0.18681481974859615,0.7565527546777546,0.0076522435897435894,0.015665064102564102,2.1528543364149444,0.027977737352737352,0.2845394736842105,0.2222222222222222,216,2,2864,8,9111,4,500,lgbm_direct,0.025
0.19355653077034818,0.18783136445602086,0.7002083333333333,0.004407051282051282,0.008824118589743581,2.3729168336015674,0.031413234147609145,0.18585526315789475,0.13425925925925927,216,2,2864,8,9111,4,500,xgb_direct,0.025
0.39086000451007097,4.585101003633315,0.8694338509182259,0.022716346153846156,0.046274038461538464,1.6821070842104073,0.07582645746708247,0.6907894736842105,0.6157407407407407,216,2,2864,8,9111,4,500,scratch_mlp,0.025
0.3999939696669692,4.2697914717916285,0.8864411165973666,0.025721153846153845,0.05873397435897436,1.5654904763487492,0.04217147435897436,0.7401315789473684,0.6851851851851852,216,2,2864,8,9111,4,2000,ridge_direct,0.025
0.14319208075236256,0.1874333389740044,0.5500107198544699,0.011097756410256409,0.02391826923076923,1.9788176686393864,0.01960433991683992,0.38651315789473684,0.3148148148148148,216,2,2864,8,9111,4,2000,lgbm_direct,0.025
0.13514298707296613,0.18142145129206094,0.5235917467948719,0.010056089743589743,0.02287660256410256,1.9976630275221123,0.017073804573804575,0.32401315789473684,0.2777777777777778,216,2,2864,8,9111,4,2000,xgb_direct,0.025
0.25173497639939546,6.0868165056952055,0.8041655838530839,0.023317307692307693,0.04807692307692307,1.663792785885074,0.03837139423076923,0.700657894736842,0.6296296296296297,216,2,2864,8,9111,4,2000,scratch_mlp,0.025
0.3565466339823882,1.6020091351676726,0.7418543182605682,0.012900641025641025,0.02748397435897436,1.9191294856799663,0.04771607545045045,0.5296052631578947,0.3888888888888889,216,2,3376,8,9112,0,500,ridge_direct,0.025
0.24995324814808928,0.2121210005624943,0.7521185444622944,0.0019230769230769232,0.00436698717948718,2.6222951982222273,0.06091990427927928,0.054276315789473686,0.05092592592592592,216,2,3376,8,9112,0,500,lgbm_direct,0.025
0.26091856399887514,0.19017096827996988,0.824638419013419,0.0006610576923076923,0.0014623397435897436,2.9755455123111316,0.053661804833679834,0.022203947368421052,0.018518518518518517,216,2,3376,8,9112,0,500,xgb_direct,0.025
0.4109877448812389,3.074896047775575,0.8703777198308449,0.02231570512820513,0.05192307692307692,1.6264867308608035,0.05371892325017325,0.6842105263157895,0.6064814814814815,216,2,3376,8,9112,0,500,scratch_mlp,0.025
0.388139398042064,1.979735091550751,0.7963913563913564,0.015304487179487179,0.03064503205128202,1.8713970745382726,0.048865427927927925,0.569078947368421,0.4444444444444444,216,2,3376,8,9112,0,2000,ridge_direct,0.025
0.1662198449898824,0.1812047316542888,0.6331075962325963,0.0038261217948717947,0.007832532051282051,2.4166269152947666,0.032488197331947334,0.14226973684210525,0.1111111111111111,216,2,3376,8,9112,0,2000,lgbm_direct,0.025
0.15956846474351627,0.17456052732331534,0.6261273812055063,0.004507211538461538,0.009615384615384616,2.3410271376304475,0.03160353863478864,0.13075657894736842,0.12037037037037036,216,2,3376,8,9112,0,2000,xgb_direct,0.025
0.29046706239701603,1.7247102134639445,0.8202234582703333,0.020112179487179485,0.04198717948717949,1.7280773427576805,0.043332304660429664,0.6480263157894737,0.5555555555555556,216,2,3376,8,9112,0,2000,scratch_mlp,0.025
0.3792833937058955,2.152330372863285,0.7848799848799849,0.016506410256410257,0.03493589743589744,1.8127408883648417,0.04297762907137907,0.5888157894736842,0.4722222222222222,216,2,3376,8,9112,1,500,ridge_direct,0.025
0.2768650932541026,0.18558298694601558,0.8770492345492346,0.00218349358974359,0.004987980769230769,2.5766614149915212,0.06372412075537076,0.06990131578947369,0.06018518518518518,216,2,3376,8,9112,1,500,lgbm_direct,0.025
0.21893147024162474,0.18513806095924934,0.7591510101666352,0.002303685897435897,0.004907852564102564,2.5822549195168896,0.04298824064449065,0.09457236842105263,0.06944444444444445,216,2,3376,8,9112,1,500,xgb_direct,0.025
0.4031818140334442,2.9604769179519566,0.8756992564023813,0.026923076923076925,0.06113782051282051,1.5452920356842597,0.0719605964137214,0.7598684210526316,0.7129629629629629,216,2,3376,8,9112,1,500,scratch_mlp,0.025
0.37296147686491343,2.1278028353848883,0.759710937992188,0.01730769230769231,0.03733974358974359,1.7824278505342865,0.040247639466389463,0.6019736842105263,0.49074074074074076,216,2,3376,8,9112,1,2000,ridge_direct,0.025
0.16954047641292647,0.18022090384125034,0.6567929817929818,0.005308493589743589,0.012019230769230768,2.256513967894021,0.03020454348579349,0.1439144736842105,0.1388888888888889,216,2,3376,8,9112,1,2000,lgbm_direct,0.025
0.12658478046042942,0.17221717951996596,0.5129829988423739,0.006109775641025641,0.014423076923076924,2.1855826399212237,0.022869564275814276,0.15707236842105263,0.1574074074074074,216,2,3376,8,9112,1,2000,xgb_direct,0.025
0.2973176279755192,2.520247807465474,0.788960119975745,0.02411858974358974,0.050620993589743465,1.6388620773271194,0.042350192740817735,0.7138157894736843,0.6481481481481481,216,2,3376,8,9112,1,2000,scratch_mlp,0.025
0.4180032830794087,1.9801366520376777,0.8078059243684244,0.01610576923076923,0.03373397435897436,1.828543998082818,0.04698642151767152,0.5822368421052632,0.46296296296296297,216,2,3376,8,9112,2,500,ridge_direct,0.025
0.2640266372445099,0.189024223231871,0.8589858269545769,0.008012820512820512,0.01642628205128205,2.1338804999153913,0.05103571119196119,0.35855263157894735,0.25,216,2,3376,8,9112,2,500,lgbm_direct,0.025
0.22025448751627819,0.1920259632637924,0.7525815604721855,0.007752403846153846,0.01764823717948718,2.1049406532384003,0.045966790107415105,0.34292763157894735,0.24074074074074073,216,2,3376,8,9112,2,500,xgb_direct,0.025
0.4202456318837582,3.2768149590646196,0.8635141238266238,0.03072916666666667,0.07760416666666667,1.4213730624624294,0.0570530686936937,0.8223684210526316,0.8009259259259259,216,2,3376,8,9112,2,500,scratch_mlp,0.025
0.38172368205002316,2.1443031051451924,0.7978873174966925,0.016907051282051284,0.036137820512820516,1.7973779362408542,0.04547600485100485,0.5953947368421053,0.48148148148148145,216,2,3376,8,9112,2,2000,ridge_direct,0.025
0.1637229104084792,0.1764469250969109,0.6651013611951112,0.002904647435897436,0.00610977564102564,2.5057397823901773,0.03496892325017325,0.10444078947368421,0.08333333333333333,216,2,3376,8,9112,2,2000,lgbm_direct,0.025
0.14917514800645293,0.16851153521386064,0.6229111541611542,0.003946314102564102,0.007892628205128205,2.4138431410253776,0.028037833506583506,0.1669407894736842,0.12037037037037036,216,2,3376,8,9112,2,2000,xgb_direct,0.025
0.27871821624792803,1.2330154667147397,0.8380749936999937,0.016346153846153847,0.03758012820512821,1.7794851558863793,0.08468414327789328,0.5180921052631579,0.44907407407407407,216,2,3376,8,9112,2,2000,scratch_mlp,0.025
0.43875579387624075,2.641654195950102,0.8473915316102816,0.017708333333333333,0.035416666666666666,1.8065444769545385,0.047851048163548154,0.6085526315789473,0.5,216,2,3376,8,9112,3,500,ridge_direct,0.025
0.3155021204851045,0.2000304173266795,0.8840857558826309,0.0031450320512820514,0.007031249999999999,2.455662903635565,0.054709697678447675,0.1537828947368421,0.10185185185185185,216,2,3376,8,9112,3,500,lgbm_direct,0.025
0.22168263736995675,0.1872322314233436,0.7980175405956657,0.006069711538461538,0.012479967948717946,2.24202222558324,0.024717656358281357,0.22450657894736842,0.17592592592592593,216,2,3376,8,9112,3,500,xgb_direct,0.025
0.3424036108926516,2.6943589790642153,0.8620194128787879,0.025921474358974357,0.05588942307692307,1.5902483045420273,0.04766204305266805,0.743421052631579,0.6898148148148148,216,2,3376,8,9112,3,500,scratch_mlp,0.025
0.37656540476711076,1.6170077571015105,0.7798067128535879,0.012840544871794871,0.026903044871794873,1.9283943847967624,0.04680136867636868,0.5172697368421053,0.38425925925925924,216,2,3376,8,9112,3,2000,ridge_direct,0.025
0.15266358526746915,0.18128560635858523,0.5956187984312984,0.005809294871794872,0.01221955128205128,2.250155081464157,0.03091216216216216,0.20888157894736842,0.16666666666666666,216,2,3376,8,9112,3,2000,lgbm_direct,0.025
0.13503087763126942,0.1719839369626369,0.5772049037674039,0.007151442307692308,0.014423076923076924,2.1855826399212237,0.022228538634788637,0.21957236842105263,0.19444444444444445,216,2,3376,8,9112,3,2000,xgb_direct,0.025
0.2684941516044814,3.0889808290381846,0.8208777139245889,0.024318910256410253,0.05360777243589732,1.6108356672050683,0.03597864691614692,0.7171052631578947,0.6527777777777778,216,2,3376,8,9112,3,2000,scratch_mlp,0.025
0.4191892168532334,1.186449935182049,0.8450035732848232,0.005729166666666666,0.017187499999999998,2.1156451358343746,0.059696054227304236,0.34375,0.2037037037037037,216,2,3376,8,9112,4,500,ridge_direct,0.025
0.24154795661767814,0.20740311329859554,0.7202654812811062,0.000921474358974359,0.0019631410256410256,2.8840245004138922,0.06797876602564103,0.03782894736842105,0.027777777777777776,216,2,3376,8,9112,4,500,lgbm_direct,0.025
0.24878530548608424,0.21045683134817955,0.7086956279925031,0.00040064102564102563,0.001201923076923077,3.0351894783273603,0.056718316874566875,0.006578947368421052,0.009259259259259259,216,2,3376,8,9112,4,500,xgb_direct,0.025
0.37165063651365093,1.9991867850812761,0.865874307983683,0.020582932692307692,0.04206730769230769,1.7271840447055102,0.05142552408177408,0.6500822368421053,0.5648148148148148,216,2,3376,8,9112,4,500,scratch_mlp,0.025
0.37705437441774503,2.050160186583205,0.8014743195993196,0.016907051282051284,0.036137820512820516,1.7973779362408542,0.04243113305613305,0.5953947368421053,0.48148148148148145,216,2,3376,8,9112,4,2000,ridge_direct,0.025
0.16635615820459915,0.17822804685753596,0.6456553286240786,0.008072916666666666,0.01614583333333333,2.1407814486871968,0.022402330214830214,0.2574013157894737,0.2222222222222222,216,2,3376,8,9112,4,2000,lgbm_direct,0.025
0.15197088419252758,0.1673191463831467,0.6274122478028727,0.0076722756410256415,0.017287660256410257,2.1132974072438513,0.02422524688149688,0.25082236842105265,0.21296296296296297,216,2,3376,8,9112,4,2000,xgb_direct,0.025
0.26963413730201147,1.6673705369010376,0.8302274302274302,0.018469551282051282,0.036939102564102565,1.787366916292692,0.042489604989604995,0.5756578947368421,0.5046296296296297,216,2,3376,8,9112,4,2000,scratch_mlp,0.025
0.3148197701367481,2.5126124915212786,0.8081636023042273,0.017708333333333333,0.03854166666666666,1.767865848525216,0.038995636261261256,0.6085526315789473,0.5,216,2,2720,8,9113,0,500,ridge_direct,0.025
0.21859123431696048,0.1694882679959859,0.8771114864864865,0.002223557692307692,0.00546875,2.5446893306204585,0.053411404192654194,0.11595394736842105,0.07407407407407407,216,2,2720,8,9113,0,500,lgbm_direct,0.025
0.19988120298517176,0.17379306886456547,0.852097336081711,0.002223557692307692,0.00546875,2.5446893306204585,0.04573912855162855,0.11595394736842105,0.07407407407407407,216,2,2720,8,9113,0,500,xgb_direct,0.025
0.37486913991271553,0.48904497294371513,0.9038810007560008,0.013391426282051283,0.02741386217948718,1.9202389456504487,0.06259637040887041,0.4979440789473684,0.3888888888888889,216,2,2720,8,9113,0,500,scratch_mlp,0.025
0.32780715621989565,2.2978287143602034,0.8233274713743464,0.017708333333333333,0.03854166666666666,1.767865848525216,0.04043794395356895,0.6085526315789473,0.5,216,2,2720,8,9113,0,2000,ridge_direct,0.025
0.18101648849855545,0.177927652507186,0.8055585004803755,0.006570512820512821,0.013141025641025641,2.2220185606964242,0.029420045045045043,0.2894736842105263,0.2037037037037037,216,2,2720,8,9113,0,2000,lgbm_direct,0.025
0.17364599893226762,0.1735918158371677,0.7753821347571348,0.004226762820512821,0.009034455128205129,2.3642029681850425,0.02765072765072765,0.14884868421052633,0.12037037037037036,216,2,2720,8,9113,0,2000,xgb_direct,0.025
0.298266594777548,0.9780413732137446,0.87527532996283,0.01351161858974359,0.027313701923076923,1.9218280002383819,0.05074659996534997,0.5226151315789473,0.39814814814814814,216,2,2720,8,9113,0,2000,scratch_mlp,0.025
0.3965307105968221,2.394502978299792,0.8708061153373654,0.01610576923076923,0.03373397435897436,1.828543998082818,0.04699167316354816,0.5822368421052632,0.46296296296296297,216,2,2720,8,9113,1,500,ridge_direct,0.025
0.32739751917725135,0.17571110321257258,0.950904050904051,0.0,0.0,5.9978070150076865,0.09252642065142065,0.0,0.0,216,2,2720,8,9113,1,500,lgbm_direct,0.025
0.3237539206351956,0.16928579394625315,0.9559517340767341,0.0,0.0,5.9978070150076865,0.07976627468814967,0.0,0.0,216,2,2720,8,9113,1,500,xgb_direct,0.025
0.4252086773563146,1.6454029603557043,0.9217641838735589,0.008173076923076922,0.016506410256410253,2.131927336800509,0.09361735533610534,0.3157894736842105,0.24074074074074073,216,2,2720,8,9113,1,500,scratch_mlp,0.025
0.3598024251159462,2.706439879857361,0.8422880047880048,0.018509615384615385,0.04094551282051282,1.739817744641496,0.038464786902286906,0.6217105263157895,0.5185185185185185,216,2,2720,8,9113,1,2000,ridge_direct,0.025
0.1810130920994668,0.1679595544935245,0.8216340001496252,0.003545673076923077,0.008233173076923077,2.3984116975489407,0.03465165887040887,0.16036184210526316,0.1111111111111111,216,2,2720,8,9113,1,2000,lgbm_direct,0.025
0.16794885127215498,0.16352279781214946,0.7563715704340704,0.002904647435897436,0.005809294871794872,2.5235216760630905,0.03022457553707554,0.10444078947368421,0.08333333333333333,216,2,2720,8,9113,1,2000,xgb_direct,0.025
0.2889728502319091,2.8980541551462684,0.8399085711585712,0.017908653846153845,0.039142628205128205,1.7607232451818517,0.0643099229036729,0.6118421052631579,0.5046296296296297,216,2,2720,8,9113,1,2000,scratch_mlp,0.025
0.36617747371039133,2.5577920615930307,0.8387258680227431,0.016907051282051284,0.036137820512820516,1.7973779362408542,0.04380495278932779,0.5953947368421053,0.48148148148148145,216,2,2720,8,9113,2,500,ridge_direct,0.025
0.2630299809343777,0.19378195928421713,0.8871589875496126,0.0019631410256410256,0.004687500000000001,2.5980677307623012,0.04441999090436591,0.10032894736842105,0.06481481481481481,216,2,2720,8,9113,2,500,lgbm_direct,0.025
0.2147858391601507,0.18074581874640816,0.8319669948576198,0.001702724358974359,0.00390625,2.6600674686174592,0.04219751602564102,0.08470394736842105,0.05555555555555555,216,2,2720,8,9113,2,500,xgb_direct,0.025
0.3219872457692978,3.3811035824477362,0.809512098965224,0.02732371794871795,0.060096153846153855,1.5539669191496621,0.035937770703395704,0.7664473684210527,0.7222222222222222,216,2,2720,8,9113,2,500,scratch_mlp,0.025
0.3454291734326951,2.439906476463873,0.841723342113967,0.016907051282051284,0.036137820512820516,1.7973779362408542,0.04271158177408177,0.5953947368421053,0.48148148148148145,216,2,2720,8,9113,2,2000,ridge_direct,0.025
0.18482266134056635,0.16686780745899418,0.8618114043895293,0.004747596153846154,0.009495192307692309,2.3457196663422737,0.03605390246015246,0.18009868421052633,0.1388888888888889,216,2,2720,8,9113,2,2000,lgbm_direct,0.025
0.16390695144535483,0.16259539524883865,0.7733285787973289,0.006069711538461538,0.012479967948717948,2.24202222558324,0.025827810984060985,0.22450657894736842,0.17592592592592593,216,2,2720,8,9113,2,2000,xgb_direct,0.025
0.2681238683462466,1.4154958483074165,0.8327398530523531,0.017107371794871797,0.03673878205128205,1.7898528890331575,0.039618524774774774,0.5986842105263158,0.4861111111111111,216,2,2720,8,9113,2,2000,scratch_mlp,0.025
0.36478636372843365,2.0966245572142626,0.8377698666761166,0.012099358974358975,0.026522435897435897,1.934555446669546,0.04639720850658351,0.5164473684210527,0.37037037037037035,216,2,2720,8,9113,3,500,ridge_direct,0.025
0.2767271211469189,0.18916792617650008,0.9143081510269011,0.003966346153846154,0.007968749999999967,2.410343666883497,0.056090555699930704,0.13322368421052633,0.1111111111111111,216,2,2720,8,9113,3,500,lgbm_direct,0.025
0.23224293168634302,0.17552555626267718,0.880981413012663,0.00250400641025641,0.005108173076923076,2.5684194195777645,0.04828753031878032,0.09786184210526316,0.07407407407407407,216,2,2720,8,9113,3,500,xgb_direct,0.025
0.4147060975622887,5.609522449860844,0.8700549626330876,0.024318910256410253,0.055929487179487175,1.5898927845695736,0.06066652590090091,0.7171052631578947,0.6527777777777778,216,2,2720,8,9113,3,500,scratch_mlp,0.025
0.34412374403829915,2.0620155383071572,0.8379539203757954,0.015304487179487179,0.031330128205128205,1.8615945902237656,0.044514466389466385,0.569078947368421,0.4444444444444444,216,2,2720,8,9113,3,2000,ridge_direct,0.025
0.20754584425779043,0.17078136776605182,0.8655483417202168,0.001702724358974359,0.00390625,2.6600674686174592,0.043472258316008316,0.08470394736842105,0.05555555555555555,216,2,2720,8,9113,3,2000,lgbm_direct,0.025
0.1783117322840413,0.1641308715557794,0.809727505040005,0.003705929487179487,0.008513621794871796,2.386118930212546,0.027630695599445598,0.11759868421052631,0.10185185185185185,216,2,2720,8,9113,3,2000,xgb_direct,0.025
0.27383490060143156,4.161694548683983,0.8402885895073395,0.023317307692307693,0.05255608974358968,1.6205593345028675,0.04421479773042273,0.700657894736842,0.6296296296296297,216,2,2720,8,9113,3,2000,scratch_mlp,0.025
0.46996576152555347,3.407595318059486,0.8851117808149058,0.021514423076923077,0.043028846153846154,1.7165704129118105,0.05279338834026334,0.6710526315789473,0.5879629629629629,216,2,2720,8,9113,4,500,ridge_direct,0.025
0.22571071600509063,0.1827601729719678,0.8636669285106786,0.0032852564102564103,0.0074519230769230765,2.434707153871381,0.038681349618849614,0.14473684210526316,0.10185185185185185,216,2,2720,8,9113,4,500,lgbm_direct,0.025
0.21652800682584283,0.18702380512174108,0.8608075131512631,0.010616987179487178,0.024038461538461536,1.976687867244277,0.023163548163548164,0.287828947368421,0.2777777777777778,216,2,2720,8,9113,4,500,xgb_direct,0.025
0.4875487767986115,4.617629749799145,0.8819420655358154,0.02752403846153846,0.06069711538461539,1.5489479588204638,0.05039360273735274,0.7697368421052632,0.7268518518518519,216,2,2720,8,9113,4,500,scratch_mlp,0.025
0.3680638807131906,2.437619249556238,0.8560353075978075,0.01610576923076923,0.03373397435897436,1.828543998082818,0.04613949887387388,0.5822368421052632,0.46296296296296297,216,2,2720,8,9113,4,2000,ridge_direct,0.025
0.18306888254982123,0.1723254222061147,0.8146034146034146,0.003545673076923077,0.008233173076923075,2.3984116975489407,0.035693325537075535,0.16036184210526316,0.1111111111111111,216,2,2720,8,9113,4,2000,lgbm_direct,0.025
0.17642138500550697,0.16919991440699092,0.7800201206451207,0.003705929487179487,0.00742187499999999,2.43616894242306,0.033847128378378374,0.11759868421052631,0.10185185185185185,216,2,2720,8,9113,4,2000,xgb_direct,0.025
0.28124399890209295,3.4670308762101834,0.8370643644081144,0.018910256410256412,0.037820512820512825,1.7765577904013732,0.045445956774081774,0.6282894736842105,0.5277777777777778,216,2,2720,8,9113,4,2000,scratch_mlp,0.025
0.4421351159138749,0.4969682227308855,0.7880445075757576,0.0,0.0,5.9978070150076865,0.14713541666666666,0.0,0.0,64,2,2992,8,9114,0,500,ridge_direct,0.025
0.2842187586326581,0.17394356592738228,0.8923390151515151,0.00026041666666666666,0.00078125,3.162817965621285,0.01015625,0.05555555555555555,0.03125,64,2,2992,8,9114,0,500,lgbm_direct,0.025
0.24569371408013074,0.17221218412611955,0.8593039772727272,0.0005208333333333333,0.0010416666666666667,3.0780880728421764,0.006510416666666666,0.07729468599033816,0.0625,64,2,2992,8,9114,0,500,xgb_direct,0.025
0.3998121578513516,0.8840113854224182,0.7685748106060606,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.021093749999999998,0.5,0.71875,64,2,2992,8,9114,0,500,scratch_mlp,0.025
0.46332843470281837,0.5873487088317665,0.7875355113636363,0.0,0.0,5.9978070150076865,0.17591145833333333,0.0,0.0,64,2,2992,8,9114,0,2000,ridge_direct,0.025
0.18080128646645566,0.17109261126202605,0.7340482954545455,0.0018229166666666667,0.004687500000000001,2.5980677307623012,0.002864583333333333,0.1859903381642512,0.21875,64,2,2992,8,9114,0,2000,lgbm_direct,0.025
0.15003405380195822,0.16375307185076302,0.5931605113636363,0.00078125,0.0023437500000000003,2.8277595484479914,0.0015625,0.16666666666666666,0.09375,64,2,2992,8,9114,0,2000,xgb_direct,0.025
0.2853308804558514,0.49173693957607756,0.742935606060606,0.0061197916666666675,0.017968750000000002,2.0976338780909223,0.013671875,0.5277777777777778,0.734375,64,2,2992,8,9114,0,2000,scratch_mlp,0.025
0.48888646028026406,0.5422329160338552,0.8230113636363636,0.0,0.0,5.9978070150076865,0.171875,0.0,0.0,64,2,2992,8,9114,1,500,ridge_direct,0.025
0.2779815919059132,0.17954883484915055,0.8570501893939394,0.0,0.0,5.9978070150076865,0.011197916666666667,0.0,0.0,64,2,2992,8,9114,1,500,lgbm_direct,0.025
0.21588655650494903,0.17342581782904784,0.7737689393939394,0.00078125,0.0023437500000000003,2.8277595484479914,0.0067708333333333336,0.16666666666666666,0.09375,64,2,2992,8,9114,1,500,xgb_direct,0.025
0.46798771148292184,1.1071374939516523,0.780826231060606,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.019427083333333334,0.5,0.71875,64,2,2992,8,9114,1,500,scratch_mlp,0.025
0.46392518697971363,0.5449661041091771,0.7905421401515151,0.0,0.0,5.9978070150076865,0.16848958333333333,0.0,0.0,64,2,2992,8,9114,1,2000,ridge_direct,0.025
0.20363564835478165,0.1593359503238393,0.7839962121212121,0.0015624999999999999,0.00390625,2.6600674686174592,0.004166666666666667,0.1642512077294686,0.1875,64,2,2992,8,9114,1,2000,lgbm_direct,0.025
0.1660481431972336,0.16178856849776502,0.6694460227272727,0.0015625,0.003125,2.7343687865331816,0.0020833333333333333,0.23188405797101447,0.1875,64,2,2992,8,9114,1,2000,xgb_direct,0.025
0.31146007192702596,0.6685783809941204,0.7517945075757576,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.009114583333333334,0.5,0.71875,64,2,2992,8,9114,1,2000,scratch_mlp,0.025
0.4369582106328398,0.5088401515246457,0.781032196969697,0.0,0.0,5.9978070150076865,0.14765625,0.0,0.0,64,2,2992,8,9114,2,500,ridge_direct,0.025
0.2718714795422432,0.17351811832848596,0.8840601325757576,0.00026041666666666666,0.00078125,3.162817965621285,0.005989583333333333,0.021739130434782608,0.03125,64,2,2992,8,9114,2,500,lgbm_direct,0.025
0.28696345300111137,0.17977845565005451,0.8777367424242424,0.0005208333333333333,0.0010416666666666667,3.0780880728421764,0.008072916666666666,0.07729468599033816,0.0625,64,2,2992,8,9114,2,500,xgb_direct,0.025
0.4883624075214432,1.0081301977357544,0.7834019886363637,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.019557291666666667,0.5,0.71875,64,2,2992,8,9114,2,500,scratch_mlp,0.025
0.44847994579471284,0.5644594053193204,0.7840909090909092,0.0,0.0,5.9978070150076865,0.16705729166666666,0.0,0.0,64,2,2992,8,9114,2,2000,ridge_direct,0.025
0.1825615961266558,0.16583660048610416,0.7570454545454546,0.0020833333333333333,0.00546875,2.5446893306204585,0.0036458333333333334,0.20772946859903382,0.25,64,2,2992,8,9114,2,2000,lgbm_direct,0.025
0.16093448360603446,0.16071451064459316,0.694955018939394,0.0020833333333333333,0.00546875,2.5446893306204585,0.0026041666666666665,0.20772946859903382,0.25,64,2,2992,8,9114,2,2000,xgb_direct,0.025
0.3176320529029315,0.36163421094930265,0.8262523674242424,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.01015625,0.5,0.71875,64,2,2992,8,9114,2,2000,scratch_mlp,0.025
0.4686294059709155,0.6888865229676232,0.7810014204545455,0.0,0.0,5.9978070150076865,0.19283854166666667,0.0,0.0,64,2,2992,8,9114,3,500,ridge_direct,0.025
0.3828541298566184,0.18075835784459,0.9614701704545454,0.0,0.0,5.9978070150076865,0.047526041666666664,0.0,0.0,64,2,2992,8,9114,3,500,lgbm_direct,0.025
0.3198008759324389,0.17639648592182824,0.9449810606060607,0.0,0.0,5.9978070150076865,0.032552083333333336,0.0,0.0,64,2,2992,8,9114,3,500,xgb_direct,0.025
0.5143108241692418,0.95291773655914,0.8288210227272728,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.051770833333333335,0.5,0.71875,64,2,2992,8,9114,3,500,scratch_mlp,0.025
0.4655798146709551,0.4873203958172185,0.808499053030303,0.0,0.0,5.9978070150076865,0.15546875,0.0,0.0,64,2,2992,8,9114,3,2000,ridge_direct,0.025
0.1714102253272909,0.15885215771211814,0.6948035037878788,0.0020833333333333333,0.00546875,2.5446893306204585,0.00078125,0.20772946859903382,0.25,64,2,2992,8,9114,3,2000,lgbm_direct,0.025
0.14938889615476203,0.1575545638742808,0.6899550189393939,0.0013020833333333335,0.0028645833333333336,2.7628923037353035,0.0018229166666666667,0.21014492753623187,0.15625,64,2,2992,8,9114,3,2000,xgb_direct,0.025
0.32175022632060424,0.45173645298304765,0.8065056818181817,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.013151041666666667,0.5,0.71875,64,2,2992,8,9114,3,2000,scratch_mlp,0.025
0.4413751175001237,0.3948083497907661,0.8060227272727273,0.0,0.0,5.9978070150076865,0.11783854166666667,0.0,0.0,64,2,2992,8,9114,4,500,ridge_direct,0.025
0.31197376341214333,0.16964283516404335,0.9182741477272727,0.0,0.0,5.9978070150076865,0.009375000000000001,0.0,0.0,64,2,2992,8,9114,4,500,lgbm_direct,0.025
0.2883567730322003,0.1721110090881695,0.9272892992424243,0.0015624999999999999,0.00390625,2.6600674686174592,0.00625,0.1642512077294686,0.1875,64,2,2992,8,9114,4,500,xgb_direct,0.025
0.4170724272386219,0.8511017782407733,0.7730894886363636,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.02140625,0.5,0.71875,64,2,2992,8,9114,4,500,scratch_mlp,0.025
0.45159799699899583,0.5915422850652896,0.7765506628787878,0.0,0.0,5.9978070150076865,0.17161458333333335,0.0,0.0,64,2,2992,8,9114,4,2000,ridge_direct,0.025
0.1924954871040705,0.15651208345224332,0.7867376893939394,0.0010416666666666667,0.0023437500000000003,2.8277595484479914,0.004166666666666667,0.12077294685990338,0.125,64,2,2992,8,9114,4,2000,lgbm_direct,0.025
0.17456293915817422,0.15631942997574097,0.7531013257575758,0.00078125,0.0023437500000000003,2.8277595484479914,0.0036458333333333334,0.16666666666666666,0.09375,64,2,2992,8,9114,4,2000,xgb_direct,0.025
0.300907946164223,0.4459485491949652,0.827421875,0.0046875,0.014062499999999999,2.19553839284704,0.017578125,0.391304347826087,0.5625,64,2,2992,8,9114,4,2000,scratch_mlp,0.025
0.3606437081533458,1.019752987136306,0.8069564160257094,0.0049479166666666664,0.01484375,2.1742348816142996,0.05135777761457109,0.296875,0.41304347826086957,92,2,2880,8,9115,0,500,ridge_direct,0.025
0.2994676855163627,0.17320231880565093,0.9179819224486344,0.00026041666666666666,0.00078125,3.162817965621285,0.06432169261652956,0.015625,0.021739130434782608,92,2,2880,8,9115,0,500,lgbm_direct,0.025
0.24259006456324927,0.16652400579909357,0.853659673445679,0.0005208333333333333,0.0015625,2.955166847497838,0.04224487735017626,0.03125,0.043478260869565216,92,2,2880,8,9115,0,500,xgb_direct,0.025
0.39804054006116374,1.1150548467215853,0.9280369657577539,0.004296875,0.012890625000000001,2.2294910522396796,0.0754177071092832,0.2578125,0.358695652173913,92,2,2880,8,9115,0,500,scratch_mlp,0.025
0.37190585396721376,1.0497484268769162,0.8502270334811095,0.005208333333333333,0.015625,2.1538746940614555,0.04623941196631414,0.3125,0.43478260869565216,92,2,2880,8,9115,0,2000,ridge_direct,0.025
0.16954434699388354,0.171132839244522,0.661699582487626,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.0303916348413631,0.08705357142857142,0.06521739130434782,92,2,2880,8,9115,0,2000,lgbm_direct,0.025
