q_log10,rmse_log,coverage_event_equal,p_false_safe,p_false_safe_u95,beta_fs_cons,p_false_unsafe,conditional_miss_event_mean,conditional_miss_pooled,n_unsafe_rows,n_events_with_unsafe,n_test_rows,n_test_events,partition_seed,rep,N,model,threshold_idr
0.1606606650621698,0.18051745805273908,0.7273644957238707,0.0,0.0,5.9978070150076865,0.09704283610533611,0.0,0.0,696,4,3440,8,9104,1,500,lgbm_direct,0.005
0.1606606650621698,0.18051745805273908,0.7273644957238707,0.01171875,0.024739583333333336,1.9644393206206094,0.03286718208593209,0.31743421052631576,0.3247863247863248,234,3,3440,8,9104,1,500,lgbm_direct,0.01
0.1606606650621698,0.18051745805273908,0.7273644957238707,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.0,1.0,1.0,48,2,3440,8,9104,1,500,lgbm_direct,0.02
0.1360562198729518,0.16659486260392872,0.6336808918840169,0.0030581362612612613,0.005932397240990982,2.5161402896638587,0.06506437326749827,0.05564600840336134,0.03017241379310345,696,4,3440,8,9104,1,500,xgb_direct,0.005
0.1360562198729518,0.16659486260392872,0.6336808918840169,0.009084535256410255,0.01816907051282051,2.0931233923965396,0.027769025034650036,0.2736050194931774,0.25213675213675213,234,3,3440,8,9104,1,500,xgb_direct,0.01
0.1360562198729518,0.16659486260392872,0.6336808918840169,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.0,1.0,1.0,48,2,3440,8,9104,1,500,xgb_direct,0.02
0.2662542236544496,4.3432320324002935,0.7707925309487809,0.07359153023215523,0.14412059294871796,1.0619878833206386,0.08412947202009702,0.5259388130252101,0.6537356321839081,696,4,3440,8,9104,1,500,scratch_mlp,0.005
0.2662542236544496,4.3432320324002935,0.7707925309487809,0.03483573717948718,0.07875200320512818,1.4135161833606535,0.03771223146223146,0.6842714424951266,0.8418803418803419,234,3,3440,8,9104,1,500,scratch_mlp,0.01
0.2662542236544496,4.3432320324002935,0.7707925309487809,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.005171517671517672,1.0,1.0,48,2,3440,8,9104,1,500,scratch_mlp,0.02
0.2611388787743292,2.266871248060625,0.8042452936984188,0.034315445252945255,0.0736043074324324,1.4494619647771405,0.07190369455994455,0.30500262605042017,0.33764367816091956,696,4,3440,8,9104,1,2000,ridge_direct,0.005
0.2611388787743292,2.266871248060625,0.8042452936984188,0.018770032051282054,0.04038461538461539,1.7462401503753913,0.0446747227997228,0.4515107212475633,0.48717948717948717,234,3,3440,8,9104,1,2000,ridge_direct,0.01
0.2611388787743292,2.266871248060625,0.8042452936984188,0.0062700320512820516,0.018028846153846156,2.096276250025899,0.02171474358974359,0.8260869565217391,0.6666666666666666,48,2,3440,8,9104,1,2000,ridge_direct,0.02
0.10278098442082584,0.16060010747957298,0.5015446827946828,0.004455236486486486,0.008445945945945946,2.389052422526785,0.04616683991683991,0.1006827731092437,0.040229885057471264,696,4,3440,8,9104,1,2000,lgbm_direct,0.005
0.10278098442082584,0.16060010747957298,0.5015446827946828,0.0051682692307692315,0.011899038461538461,2.260373545830765,0.021774839743589743,0.10197368421052631,0.1282051282051282,234,3,3440,8,9104,1,2000,lgbm_direct,0.01
0.10278098442082584,0.16060010747957298,0.5015446827946828,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.0,1.0,1.0,48,2,3440,8,9104,1,2000,lgbm_direct,0.02
0.09540468608198127,0.1593863421646188,0.49863218496031,0.0031883445945945946,0.006313344594594594,2.4941283093360154,0.0447862525987526,0.05656512605042017,0.031609195402298854,696,4,3440,8,9104,1,2000,xgb_direct,0.005
0.09540468608198127,0.1593863421646188,0.49863218496031,0.010056089743589743,0.020993589743589745,2.0336471977756783,0.018030470374220377,0.21600877192982457,0.2564102564102564,234,3,3440,8,9104,1,2000,xgb_direct,0.01
0.09540468608198127,0.1593863421646188,0.49863218496031,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.0,1.0,1.0,48,2,3440,8,9104,1,2000,xgb_direct,0.02
0.19575126741161375,3.496111483189223,0.7183655765687016,0.0670518775987526,0.1286103711884962,1.132984547894644,0.03642503681566182,0.5183954831932773,0.6077586206896551,696,4,3440,8,9104,1,2000,scratch_mlp,0.005
0.19575126741161375,3.496111483189223,0.7183655765687016,0.03402443910256411,0.07590144230769232,1.4331923172984173,0.01280616554054054,0.7133589181286549,0.8290598290598291,234,3,3440,8,9104,1,2000,scratch_mlp,0.01
0.19575126741161375,3.496111483189223,0.7183655765687016,0.009074519230769231,0.026442307692307692,1.9358619146448877,0.00021114864864864866,0.9782608695652174,0.9583333333333334,48,2,3440,8,9104,1,2000,scratch_mlp,0.02
0.2756451646421816,2.5267007787380855,0.8203820215538966,0.043964938496188495,0.09314903846153846,1.3216099243738015,0.055258954868329865,0.3859768907563025,0.41954022988505746,696,4,3440,8,9104,2,500,ridge_direct,0.005
0.2756451646421816,2.5267007787380855,0.8203820215538966,0.020172275641025642,0.042047275641025644,1.7274072400120113,0.030779246794871793,0.4668615984405458,0.5170940170940171,234,3,3440,8,9104,2,500,ridge_direct,0.01
0.2756451646421816,2.5267007787380855,0.8203820215538966,0.009074519230769231,0.026442307692307692,1.9358619146448877,0.014663461538461538,0.9782608695652174,0.9583333333333334,48,2,3440,8,9104,2,500,ridge_direct,0.02
0.18108969612792114,0.18481469746036563,0.7809790505103005,0.0005208333333333333,0.0015625,2.955166847497838,0.10492842602217602,0.003676470588235294,0.005747126436781609,696,4,3440,8,9104,2,500,lgbm_direct,0.005
0.18108969612792114,0.18481469746036563,0.7809790505103005,0.009254807692307692,0.02019230769230769,2.0497932008581095,0.03596402893277893,0.20723684210526316,0.23931623931623933,234,3,3440,8,9104,2,500,lgbm_direct,0.01
0.18108969612792114,0.18481469746036563,0.7809790505103005,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.0,1.0,1.0,48,2,3440,8,9104,2,500,lgbm_direct,0.02
0.17078598134738732,0.1677140315988775,0.7661536591224092,0.003004807692307692,0.006650641025641026,2.4755991572485767,0.06503811503811503,0.03055409663865546,0.031609195402298854,696,4,3440,8,9104,2,500,xgb_direct,0.005
0.17078598134738732,0.1677140315988775,0.7661536591224092,0.007992788461538461,0.016947115384615387,2.1213277488736195,0.025971283783783786,0.21247563352826512,0.2094017094017094,234,3,3440,8,9104,2,500,xgb_direct,0.01
0.17078598134738732,0.1677140315988775,0.7661536591224092,0.00827323717948718,0.024038461538461536,1.976687867244277,0.001201923076923077,0.9347826086956521,0.875,48,2,3440,8,9104,2,500,xgb_direct,0.02
0.26824153918596183,6.777670299598076,0.7453172250047251,0.06781309554747054,0.13013280708593208,1.1257635552771104,0.06234326273388774,0.5180737920168067,0.6091954022988506,696,4,3440,8,9104,2,500,scratch_mlp,0.005
0.26824153918596183,6.777670299598076,0.7453172250047251,0.03323317307692308,0.07391826923076923,1.4472156365563291,0.03649108844421344,0.7066581384015596,0.8076923076923077,234,3,3440,8,9104,2,500,scratch_mlp,0.01
0.26824153918596183,6.777670299598076,0.7453172250047251,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.0027668594074844073,1.0,1.0,48,2,3440,8,9104,2,500,scratch_mlp,0.02
0.25551082045587403,2.1938554546020996,0.804698082041832,0.03148172210672211,0.06785370105682605,1.4919685048353986,0.07335358194733194,0.29719012605042017,0.3132183908045977,696,4,3440,8,9104,2,2000,ridge_direct,0.005
0.25551082045587403,2.1938554546020996,0.804698082041832,0.018770032051282054,0.04094551282051282,1.739817744641496,0.04769956254331255,0.4515107212475633,0.48717948717948717,234,3,3440,8,9104,2,2000,ridge_direct,0.01
0.25551082045587403,2.1938554546020996,0.804698082041832,0.005869391025641026,0.016826923076923076,2.124194940262313,0.022115384615384617,0.8043478260869565,0.625,48,2,3440,8,9104,2,2000,ridge_direct,0.02
0.11043485459200175,0.15760722915856618,0.6189233978296478,0.0031883445945945946,0.006313344594594594,2.4941283093360154,0.05020140332640333,0.05656512605042017,0.031609195402298854,696,4,3440,8,9104,2,2000,lgbm_direct,0.005
0.11043485459200175,0.15760722915856618,0.6189233978296478,0.010336538461538463,0.021634615384615384,2.0211017738873287,0.01809543918918919,0.20394736842105263,0.2564102564102564,234,3,3440,8,9104,2,2000,lgbm_direct,0.01
0.11043485459200175,0.15760722915856618,0.6189233978296478,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.0,1.0,1.0,48,2,3440,8,9104,2,2000,lgbm_direct,0.02
0.10307646971877427,0.16100204703013815,0.5669899603493354,0.004230011261261261,0.009438344594594594,2.3479572211071416,0.04940012127512128,0.06391806722689075,0.04310344827586207,696,4,3440,8,9104,2,2000,xgb_direct,0.005
0.10307646971877427,0.16100204703013815,0.5669899603493354,0.010336538461538463,0.023798076923076925,1.9809564840714826,0.019848243676368678,0.20394736842105263,0.2564102564102564,234,3,3440,8,9104,2,2000,xgb_direct,0.01
0.10307646971877427,0.16100204703013815,0.5669899603493354,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.0,1.0,1.0,48,2,3440,8,9104,2,2000,xgb_direct,0.02
0.21597701807618108,3.172640523788203,0.7427592009623261,0.05837989431739432,0.11736778846153846,1.188248357816415,0.05112071205821205,0.3971966911764706,0.5387931034482759,696,4,3440,8,9104,2,2000,scratch_mlp,0.005
0.21597701807618108,3.172640523788203,0.7427592009623261,0.03138020833333333,0.07083333333333333,1.469612744319599,0.03101394663894664,0.6275280214424951,0.7606837606837606,234,3,3440,8,9104,2,2000,scratch_mlp,0.01
0.21597701807618108,3.172640523788203,0.7427592009623261,0.009274839743589744,0.02704326923076923,1.9261428580180915,0.0033894772176022176,0.9891304347826086,0.9791666666666666,48,2,3440,8,9104,2,2000,scratch_mlp,0.02
0.26864034787826974,1.8642031327143676,0.8156461394742645,0.023615893537768537,0.06422086148648648,1.5202756032807516,0.0877314514033264,0.2227941176470588,0.24856321839080459,696,4,3440,8,9104,3,500,ridge_direct,0.005
0.26864034787826974,1.8642031327143676,0.8156461394742645,0.014903846153846153,0.03012820512820513,1.8789127307038247,0.055952767671517675,0.4016203703703704,0.4017094017094017,234,3,3440,8,9104,3,500,ridge_direct,0.01
0.26864034787826974,1.8642031327143676,0.8156461394742645,0.005068108974358975,0.014423076923076924,2.1855826399212237,0.027564102564102567,0.7608695652173914,0.5416666666666666,48,2,3440,8,9104,3,500,ridge_direct,0.02
0.1677156285677821,0.18812399252925663,0.7166972561503812,0.0018229166666666667,0.00546875,2.5446893306204585,0.09562489171864172,0.012867647058823529,0.020114942528735632,696,4,3440,8,9104,3,500,lgbm_direct,0.005
0.1677156285677821,0.18812399252925663,0.7166972561503812,0.013201121794871797,0.02762419871794872,1.9169176261176828,0.024120213963963962,0.31853070175438597,0.3504273504273504,234,3,3440,8,9104,3,500,lgbm_direct,0.01
0.1677156285677821,0.18812399252925663,0.7166972561503812,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.0,1.0,1.0,48,2,3440,8,9104,3,500,lgbm_direct,0.02
0.15298978420599463,0.1760614613492426,0.726643957112707,0.004967948717948718,0.011458333333333334,2.27482105462331,0.060828677234927235,0.043146008403361344,0.05172413793103448,696,4,3440,8,9104,3,500,xgb_direct,0.005
0.15298978420599463,0.1760614613492426,0.726643957112707,0.006971153846153846,0.013942307692307691,2.1989058807228345,0.03343349358974359,0.19736842105263155,0.19658119658119658,234,3,3440,8,9104,3,500,xgb_direct,0.01
0.15298978420599463,0.1760614613492426,0.726643957112707,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.0,1.0,1.0,48,2,3440,8,9104,3,500,xgb_direct,0.02
0.2759019937660705,3.8117367315621835,0.7917920515576766,0.03642828525641026,0.08467548076923076,1.3742922816028031,0.1043052668052668,0.21980698529411763,0.3563218390804598,696,4,3440,8,9104,3,500,scratch_mlp,0.005
0.2759019937660705,3.8117367315621835,0.7917920515576766,0.016376201923076924,0.03467548076923077,1.8161265519844079,0.07788055483367984,0.40064571150097467,0.43162393162393164,234,3,3440,8,9104,3,500,scratch_mlp,0.01
0.2759019937660705,3.8117367315621835,0.7917920515576766,0.004467147435897436,0.012620192307692308,2.237703687799005,0.04581817394317394,0.7282608695652174,0.4791666666666667,48,2,3440,8,9104,3,500,scratch_mlp,0.02
0.25269917111705276,2.3817854772290583,0.7981227703883953,0.03802543529106029,0.07702323717948717,1.4253831560219843,0.07169010958073457,0.35417542016806725,0.36637931034482757,696,4,3440,8,9104,3,2000,ridge_direct,0.005
0.25269917111705276,2.3817854772290583,0.7981227703883953,0.018770032051282054,0.03754006410256411,1.779974535458191,0.04129607371794872,0.4515107212475633,0.48717948717948717,234,3,3440,8,9104,3,2000,ridge_direct,0.01
0.25269917111705276,2.3817854772290583,0.7981227703883953,0.0074719551282051285,0.021634615384615384,2.0211017738873287,0.018068910256410258,0.8913043478260869,0.7916666666666666,48,2,3440,8,9104,3,2000,ridge_direct,0.02
0.11615114276055882,0.16427828812589165,0.6058156440968941,0.004250043312543313,0.007615427927927928,2.426842750318581,0.052545153326403325,0.06152836134453781,0.040229885057471264,696,4,3440,8,9104,3,2000,lgbm_direct,0.005
0.11615114276055882,0.16427828812589165,0.6058156440968941,0.007271634615384616,0.015825320512820512,2.148795162786282,0.024565791753291755,0.1894493177387914,0.18803418803418803,234,3,3440,8,9104,3,2000,lgbm_direct,0.01
0.11615114276055882,0.16427828812589165,0.6058156440968941,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.0,1.0,1.0,48,2,3440,8,9104,3,2000,lgbm_direct,0.02
0.1081528416067159,0.16378251588962142,0.5662359037359037,0.006775705994455995,0.012690033783783784,2.235568230645051,0.04386315401940402,0.08855042016806722,0.06321839080459771,696,4,3440,8,9104,3,2000,xgb_direct,0.005
0.1081528416067159,0.16378251588962142,0.5662359037359037,0.007271634615384616,0.015825320512820512,2.148795162786282,0.023804573804573802,0.1894493177387914,0.18803418803418803,234,3,3440,8,9104,3,2000,xgb_direct,0.01
0.1081528416067159,0.16378251588962142,0.5662359037359037,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.0,1.0,1.0,48,2,3440,8,9104,3,2000,xgb_direct,0.02
0.2218532189230209,3.5080933897406776,0.7837596911815662,0.05042148518711019,0.10797356852044351,1.2373770443235004,0.0663022998960499,0.2940716911764706,0.47270114942528735,696,4,3440,8,9104,3,2000,scratch_mlp,0.005
0.2218532189230209,3.5080933897406776,0.7837596911815662,0.026452323717948714,0.05735176282051281,1.5773999556524234,0.04121756973319473,0.5185185185185185,0.6495726495726496,234,3,3440,8,9104,3,2000,scratch_mlp,0.01
0.2218532189230209,3.5080933897406776,0.7837596911815662,0.007672275641025641,0.02223557692307692,2.0096225395640577,0.013845937283437283,0.9021739130434783,0.8125,48,2,3440,8,9104,3,2000,scratch_mlp,0.02
0.25988969711524357,2.1076287971325423,0.8044425380362881,0.03026653456340956,0.07450731981981983,1.4430207017988963,0.06459280795218295,0.27350971638655464,0.3103448275862069,696,4,3440,8,9104,4,500,ridge_direct,0.005
0.25988969711524357,2.1076287971325423,0.8044425380362881,0.01716746794871795,0.036137820512820516,1.7973779362408542,0.044363413894663896,0.4339668615984405,0.452991452991453,234,3,3440,8,9104,4,500,ridge_direct,0.01
0.25988969711524357,2.1076287971325423,0.8044425380362881,0.005068108974358975,0.014423076923076924,2.1855826399212237,0.021454326923076923,0.7608695652173914,0.5416666666666666,48,2,3440,8,9104,4,500,ridge_direct,0.02
0.18585489263665655,0.1949080725672202,0.7821936966468217,0.005552126645876646,0.01171875,2.2662268092096522,0.07296458116770617,0.06011029411764705,0.05459770114942529,696,4,3440,8,9104,4,500,lgbm_direct,0.005
0.18585489263665655,0.1949080725672202,0.7821936966468217,0.023557692307692307,0.04699519230769231,1.6747138707847158,0.010196314102564103,0.5532407407407408,0.5982905982905983,234,3,3440,8,9104,4,500,lgbm_direct,0.01
0.18585489263665655,0.1949080725672202,0.7821936966468217,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.0,1.0,1.0,48,2,3440,8,9104,4,500,lgbm_direct,0.02
0.15916571059276263,0.17735246549585026,0.7538006756756757,0.0020833333333333333,0.004687500000000001,2.5980677307623012,0.05846110533610534,0.02531512605042017,0.022988505747126436,696,4,3440,8,9104,4,500,xgb_direct,0.005
0.15916571059276263,0.17735246549585026,0.7538006756756757,0.01971153846153846,0.041586538461538466,1.732564649938969,0.015531336625086626,0.4276315789473684,0.5042735042735043,234,3,3440,8,9104,4,500,xgb_direct,0.01
0.15916571059276263,0.17735246549585026,0.7538006756756757,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.0,1.0,1.0,48,2,3440,8,9104,4,500,xgb_direct,0.02
0.3141438398440566,3.850968777778093,0.8042073213948213,0.06679904062716563,0.12962400651853775,1.12817027938769,0.09672421820859321,0.4788012079831933,0.5991379310344828,696,4,3440,8,9104,4,500,scratch_mlp,0.005
0.3141438398440566,3.850968777778093,0.8042073213948213,0.03470552884615385,0.07937700320512821,1.4092745323262728,0.044382092428967436,0.6923732943469786,0.8376068376068376,234,3,3440,8,9104,4,500,scratch_mlp,0.01
0.3141438398440566,3.850968777778093,0.8042073213948213,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.01630013426888427,1.0,1.0,48,2,3440,8,9104,4,500,scratch_mlp,0.02
0.2537285485912806,2.2206240673910838,0.7934248113935614,0.030907560204435205,0.07319711538461539,1.4523862737274085,0.07733319256756757,0.26576943277310927,0.3089080459770115,696,4,3440,8,9104,4,2000,ridge_direct,0.005
0.2537285485912806,2.2206240673910838,0.7934248113935614,0.018369391025641026,0.036738782051282046,1.7898528890331575,0.05183618113305613,0.44712475633528265,0.47863247863247865,234,3,3440,8,9104,4,2000,ridge_direct,0.01
0.2537285485912806,2.2206240673910838,0.7934248113935614,0.005068108974358975,0.014423076923076924,2.1855826399212237,0.026963141025641027,0.7608695652173914,0.5416666666666666,48,2,3440,8,9104,4,2000,ridge_direct,0.02
0.10528107018863597,0.16585373800152803,0.537331843972469,0.0028293918918918916,0.00513795045045045,2.566404190603103,0.06445935117810118,0.0657563025210084,0.02586206896551724,696,4,3440,8,9104,4,2000,lgbm_direct,0.005
0.10528107018863597,0.16585373800152803,0.537331843972469,0.007011217948717948,0.014002403846153847,2.1972190222388486,0.020018516112266113,0.23227339181286552,0.1794871794871795,234,3,3440,8,9104,4,2000,lgbm_direct,0.01
0.10528107018863597,0.16585373800152803,0.537331843972469,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.0,1.0,1.0,48,2,3440,8,9104,4,2000,lgbm_direct,0.02
0.10330259373650463,0.16428525686958,0.5284276956151956,0.0028293918918918916,0.005433558558558559,2.5469430344833683,0.06313723579348579,0.0657563025210084,0.02586206896551724,696,4,3440,8,9104,4,2000,xgb_direct,0.005
0.10330259373650463,0.16428525686958,0.5284276956151956,0.005689102564102565,0.01264022435897436,2.237090148383013,0.024308623527373528,0.14942738791423002,0.1452991452991453,234,3,3440,8,9104,4,2000,xgb_direct,0.01
0.10330259373650463,0.16428525686958,0.5284276956151956,0.009475160256410257,0.027644230769230768,1.9166024106084936,0.0,1.0,1.0,48,2,3440,8,9104,4,2000,xgb_direct,0.02
0.20158124882818207,3.5487538037564446,0.7583792298636048,0.0556679876992377,0.11348048769923771,1.2082243567057058,0.05633500086625087,0.38023897058823525,0.5100574712643678,696,4,3440,8,9104,4,2000,scratch_mlp,0.005
0.20158124882818207,3.5487538037564446,0.7583792298636048,0.028325320512820516,0.06310096153846154,1.529252245969139,0.035669232934857936,0.5219298245614036,0.688034188034188,234,3,3440,8,9104,4,2000,scratch_mlp,0.01
0.20158124882818207,3.5487538037564446,0.7583792298636048,0.00887419871794872,0.025841346153846156,1.945767349659886,0.0112404170997921,0.9673913043478262,0.9375,48,2,3440,8,9104,4,2000,scratch_mlp,0.02
0.3414190944041686,0.27640379153034667,0.8714666945373467,0.0006793478260869565,0.0020380434782608695,2.8722125627246866,0.09864940426421405,0.004830917874396135,0.0036496350364963502,548,3,2912,8,9105,0,500,ridge_direct,0.005
0.3414190944041686,0.27640379153034667,0.8714666945373467,0.0,0.0,5.9978070150076865,0.08408453525641026,0.0,0.0,226,3,2912,8,9105,0,500,ridge_direct,0.01
0.3414190944041686,0.27640379153034667,0.8714666945373467,0.0,0.0,5.9978070150076865,0.07338088768115941,0.0,0.0,46,1,2912,8,9105,0,500,ridge_direct,0.02
0.22811543903106823,0.1670543906802754,0.8486348275818384,0.0013020833333333333,0.00390625,2.6600674686174592,0.07553058807134894,0.037037037037037035,0.01824817518248175,548,3,2912,8,9105,0,500,lgbm_direct,0.005
0.22811543903106823,0.1670543906802754,0.8486348275818384,0.0013020833333333333,0.00390625,2.6600674686174592,0.056499094202898545,0.07246376811594203,0.04424778761061947,226,3,2912,8,9105,0,500,lgbm_direct,0.01
0.22811543903106823,0.1670543906802754,0.8486348275818384,0.008413461538461538,0.025240384615384616,1.9558674619405396,0.0014022435897435897,0.9130434782608695,0.9130434782608695,46,1,2912,8,9105,0,500,lgbm_direct,0.02
0.17788960429194134,0.16943518642078811,0.7981132341390493,0.004036458333333334,0.012109375000000002,2.2536411877789395,0.055957706243032326,0.11481481481481481,0.05656934306569343,548,3,2912,8,9105,0,500,xgb_direct,0.005
0.17788960429194134,0.16943518642078811,0.7981132341390493,0.006189903846153847,0.017968750000000002,2.0976338780909223,0.03072742474916388,0.3355263157894737,0.2079646017699115,226,3,2912,8,9105,0,500,xgb_direct,0.01
0.17788960429194134,0.16943518642078811,0.7981132341390493,0.008213141025641026,0.02463942307692308,1.9661711298823752,0.004764144370122631,0.8913043478260869,0.8913043478260869,46,1,2912,8,9105,0,500,xgb_direct,0.02
0.3322847765587902,0.3217417937975707,0.8965765461893178,0.01751977076365663,0.031786075111482716,1.8551686272170491,0.11702445652173914,0.19250704508856684,0.15145985401459855,548,3,2912,8,9105,0,500,scratch_mlp,0.005
0.3322847765587902,0.3217417937975707,0.8965765461893178,0.014906894509476031,0.029016426282051283,1.8954496777510361,0.08764092112597548,0.3974882859322218,0.3495575221238938,226,3,2912,8,9105,0,500,scratch_mlp,0.01
0.3322847765587902,0.3217417937975707,0.8965765461893178,0.007411858974358974,0.02223557692307692,2.0096225395640577,0.04160439311594202,0.8043478260869565,0.8043478260869565,46,1,2912,8,9105,0,500,scratch_mlp,0.02
0.32177710476386734,0.30229508205809785,0.8554416315116045,0.0006793478260869565,0.0020380434782608695,2.8722125627246866,0.08804826853400223,0.004830917874396135,0.0036496350364963502,548,3,2912,8,9105,0,2000,ridge_direct,0.005
0.32177710476386734,0.30229508205809785,0.8554416315116045,0.0,0.0,5.9978070150076865,0.0805358138238573,0.0,0.0,226,3,2912,8,9105,0,2000,ridge_direct,0.01
0.32177710476386734,0.30229508205809785,0.8554416315116045,0.0,0.0,5.9978070150076865,0.07599332845596432,0.0,0.0,46,1,2912,8,9105,0,2000,ridge_direct,0.02
0.11635326188774098,0.16228320193410825,0.5303554778554779,0.006261322463768116,0.013054800724637682,2.224577694002613,0.03342321627647715,0.10563607085346216,0.058394160583941604,548,3,2912,8,9105,0,2000,lgbm_direct,0.005
0.11635326188774098,0.16228320193410825,0.5303554778554779,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.02384685061315496,0.3333333333333333,0.20353982300884957,226,3,2912,8,9105,0,2000,lgbm_direct,0.01
0.11635326188774098,0.16228320193410825,0.5303554778554779,0.00921474358974359,0.027644230769230768,1.9166024106084936,0.0,1.0,1.0,46,1,2912,8,9105,0,2000,lgbm_direct,0.02
0.1063728300755038,0.1595432579205915,0.5052126722914767,0.010337409420289856,0.023539402173913045,1.9855905703720664,0.033375139353400224,0.13462157809983896,0.08029197080291971,548,3,2912,8,9105,0,2000,xgb_direct,0.005
0.1063728300755038,0.1595432579205915,0.5052126722914767,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.021895903010033448,0.3333333333333333,0.20353982300884957,226,3,2912,8,9105,0,2000,xgb_direct,0.01
0.1063728300755038,0.1595432579205915,0.5052126722914767,0.00641025641025641,0.019230769230769232,2.069901830895051,0.006880574136008918,0.6956521739130435,0.6956521739130435,46,1,2912,8,9105,0,2000,xgb_direct,0.02
0.21557353201839202,0.21286914972076365,0.8457457940610115,0.007342182274247492,0.014815008361204012,2.1750013299517,0.08130373815496098,0.04532004830917874,0.05291970802919708,548,3,2912,8,9105,0,2000,scratch_mlp,0.005
0.21557353201839202,0.21286914972076365,0.8457457940610115,0.00615724289297659,0.01528445512820513,2.162639596578958,0.05737223035117056,0.0977852239293887,0.12831858407079647,226,3,2912,8,9105,0,2000,scratch_mlp,0.01
0.21557353201839202,0.21286914972076365,0.8457457940610115,0.004206730769230769,0.012620192307692308,2.237703687799005,0.024988677536231883,0.45652173913043476,0.45652173913043476,46,1,2912,8,9105,0,2000,scratch_mlp,0.02
0.3425184263983705,0.29781998521650255,0.8632242417908178,0.0006793478260869565,0.0020380434782608695,2.8722125627246866,0.09802353330546265,0.004830917874396135,0.0036496350364963502,548,3,2912,8,9105,1,500,ridge_direct,0.005
0.3425184263983705,0.29781998521650255,0.8632242417908178,0.0,0.0,5.9978070150076865,0.0865441227703456,0.0,0.0,226,3,2912,8,9105,1,500,ridge_direct,0.01
0.3425184263983705,0.29781998521650255,0.8632242417908178,0.0,0.0,5.9978070150076865,0.08029586468784838,0.0,0.0,46,1,2912,8,9105,1,500,ridge_direct,0.02
0.20034995646237563,0.17798152184166527,0.7808753689697983,0.003340126811594203,0.007246376811594202,2.444812323305113,0.0499190008361204,0.05152979066022544,0.029197080291970802,548,3,2912,8,9105,1,500,lgbm_direct,0.005
0.20034995646237563,0.17798152184166527,0.7808753689697983,0.013115767837235228,0.024333716555183946,1.9714936982291387,0.026250696767001116,0.43717990628745773,0.336283185840708,226,3,2912,8,9105,1,500,lgbm_direct,0.01
0.20034995646237563,0.17798152184166527,0.7808753689697983,0.00921474358974359,0.027644230769230768,1.9166024106084936,0.0,1.0,1.0,46,1,2912,8,9105,1,500,lgbm_direct,0.02
0.15027074220194114,0.15965441354941312,0.6688662492398905,0.0070626045150501676,0.013593053232998885,2.2088351892764586,0.03889527591973245,0.10980273752012881,0.06569343065693431,548,3,2912,8,9105,1,500,xgb_direct,0.005
0.15027074220194114,0.15965441354941312,0.6688662492398905,0.010553407190635453,0.021173878205128206,2.0300864125460483,0.024717809364548496,0.4160401002506265,0.2920353982300885,226,3,2912,8,9105,1,500,xgb_direct,0.01
0.15027074220194114,0.15965441354941312,0.6688662492398905,0.007612179487179487,0.02283653846153846,1.9984021667696685,0.0,0.8260869565217391,0.8260869565217391,46,1,2912,8,9105,1,500,xgb_direct,0.02
0.28656427174377086,0.2636531013386713,0.8769385008107835,0.009612336259754738,0.018891095317725752,2.0772098989589844,0.10819354445373468,0.08090780998389695,0.072992700729927,548,3,2912,8,9105,1,500,scratch_mlp,0.005
0.28656427174377086,0.2636531013386713,0.8769385008107835,0.00799017558528428,0.017244983277591972,2.1142963191728184,0.07671709517837236,0.1818813337692056,0.18584070796460178,226,3,2912,8,9105,1,500,scratch_mlp,0.01
0.28656427174377086,0.2636531013386713,0.8769385008107835,0.00641025641025641,0.019230769230769232,2.069901830895051,0.03740463001672241,0.6956521739130435,0.6956521739130435,46,1,2912,8,9105,1,500,scratch_mlp,0.02
0.3330243377891433,0.32174132647246906,0.8608475695500152,0.0006793478260869565,0.0020380434782608695,2.8722125627246866,0.10004528985507247,0.004830917874396135,0.0036496350364963502,548,3,2912,8,9105,1,2000,ridge_direct,0.005
0.3330243377891433,0.32174132647246906,0.8608475695500152,0.0,0.0,5.9978070150076865,0.09148202341137124,0.0,0.0,226,3,2912,8,9105,1,2000,ridge_direct,0.01
0.3330243377891433,0.32174132647246906,0.8608475695500152,0.0,0.0,5.9978070150076865,0.07870854236343366,0.0,0.0,46,1,2912,8,9105,1,2000,ridge_direct,0.02
