protocol,model,model_label,threshold_idr,cost_ratio_false_safe,event_count,true_exceed_rate,false_safe_rate,false_unsafe_rate,expected_loss
event-disjoint target,pretrained_finetune,MLP finetune,0.015,50,187,0.0053475935828877,0.0017045454545454545,0.07426470588235294,0.15949197860962566
event-disjoint target,pretrained_finetune,MLP finetune,0.015,100,187,0.0053475935828877,0.0017045454545454545,0.07426470588235294,0.24471925133689842
event-disjoint target,pretrained_finetune,MLP finetune,0.02,1,187,0.0,0.0,0.0490307486631016,0.0490307486631016
event-disjoint target,pretrained_finetune,MLP finetune,0.02,2,187,0.0,0.0,0.0490307486631016,0.0490307486631016
event-disjoint target,pretrained_finetune,MLP finetune,0.02,5,187,0.0,0.0,0.0490307486631016,0.0490307486631016
event-disjoint target,pretrained_finetune,MLP finetune,0.02,10,187,0.0,0.0,0.0490307486631016,0.0490307486631016
event-disjoint target,pretrained_finetune,MLP finetune,0.02,25,187,0.0,0.0,0.0490307486631016,0.0490307486631016
event-disjoint target,pretrained_finetune,MLP finetune,0.02,50,187,0.0,0.0,0.0490307486631016,0.0490307486631016
event-disjoint target,pretrained_finetune,MLP finetune,0.02,100,187,0.0,0.0,0.0490307486631016,0.0490307486631016
event-disjoint target,pretrained_finetune,MLP finetune,0.03,1,187,0.0,0.0,0.024197860962566847,0.024197860962566847
event-disjoint target,pretrained_finetune,MLP finetune,0.03,2,187,0.0,0.0,0.024197860962566847,0.024197860962566847
event-disjoint target,pretrained_finetune,MLP finetune,0.03,5,187,0.0,0.0,0.024197860962566847,0.024197860962566847
event-disjoint target,pretrained_finetune,MLP finetune,0.03,10,187,0.0,0.0,0.024197860962566847,0.024197860962566847
event-disjoint target,pretrained_finetune,MLP finetune,0.03,25,187,0.0,0.0,0.024197860962566847,0.024197860962566847
event-disjoint target,pretrained_finetune,MLP finetune,0.03,50,187,0.0,0.0,0.024197860962566847,0.024197860962566847
event-disjoint target,pretrained_finetune,MLP finetune,0.03,100,187,0.0,0.0,0.024197860962566847,0.024197860962566847
event-disjoint target,pretrained_finetune,MLP finetune,0.04,1,187,0.0,0.0,0.013268716577540108,0.013268716577540108
event-disjoint target,pretrained_finetune,MLP finetune,0.04,2,187,0.0,0.0,0.013268716577540108,0.013268716577540108
event-disjoint target,pretrained_finetune,MLP finetune,0.04,5,187,0.0,0.0,0.013268716577540108,0.013268716577540108
event-disjoint target,pretrained_finetune,MLP finetune,0.04,10,187,0.0,0.0,0.013268716577540108,0.013268716577540108
event-disjoint target,pretrained_finetune,MLP finetune,0.04,25,187,0.0,0.0,0.013268716577540108,0.013268716577540108
event-disjoint target,pretrained_finetune,MLP finetune,0.04,50,187,0.0,0.0,0.013268716577540108,0.013268716577540108
event-disjoint target,pretrained_finetune,MLP finetune,0.04,100,187,0.0,0.0,0.013268716577540108,0.013268716577540108
event-disjoint target,rf_direct,RF direct,0.005,1,187,0.09959893048128342,0.0042780748663101605,0.10798796791443852,0.11226604278074866
event-disjoint target,rf_direct,RF direct,0.005,2,187,0.09959893048128342,0.0042780748663101605,0.10798796791443852,0.11654411764705883
event-disjoint target,rf_direct,RF direct,0.005,5,187,0.09959893048128342,0.0042780748663101605,0.10798796791443852,0.12937834224598932
event-disjoint target,rf_direct,RF direct,0.005,10,187,0.09959893048128342,0.0042780748663101605,0.10798796791443852,0.15076871657754012
event-disjoint target,rf_direct,RF direct,0.005,25,187,0.09959893048128342,0.0042780748663101605,0.10798796791443852,0.2149398395721925
event-disjoint target,rf_direct,RF direct,0.005,50,187,0.09959893048128342,0.0042780748663101605,0.10798796791443852,0.3218917112299465
event-disjoint target,rf_direct,RF direct,0.005,100,187,0.09959893048128342,0.0042780748663101605,0.10798796791443852,0.5357954545454545
event-disjoint target,rf_direct,RF direct,0.0075,1,187,0.053475935828877004,0.008188502673796791,0.05093582887700535,0.05912433155080214
event-disjoint target,rf_direct,RF direct,0.0075,2,187,0.053475935828877004,0.008188502673796791,0.05093582887700535,0.06731283422459894
event-disjoint target,rf_direct,RF direct,0.0075,5,187,0.053475935828877004,0.008188502673796791,0.05093582887700535,0.0918783422459893
event-disjoint target,rf_direct,RF direct,0.0075,10,187,0.053475935828877004,0.008188502673796791,0.05093582887700535,0.13282085561497325
event-disjoint target,rf_direct,RF direct,0.0075,25,187,0.053475935828877004,0.008188502673796791,0.05093582887700535,0.25564839572192516
event-disjoint target,rf_direct,RF direct,0.0075,50,187,0.053475935828877004,0.008188502673796791,0.05093582887700535,0.46036096256684494
event-disjoint target,rf_direct,RF direct,0.0075,100,187,0.053475935828877004,0.008188502673796791,0.05093582887700535,0.8697860962566843
event-disjoint target,rf_direct,RF direct,0.01,1,187,0.03074866310160428,0.01089572192513369,0.026737967914438502,0.03763368983957219
event-disjoint target,rf_direct,RF direct,0.01,2,187,0.03074866310160428,0.01089572192513369,0.026737967914438502,0.048529411764705876
event-disjoint target,rf_direct,RF direct,0.01,5,187,0.03074866310160428,0.01089572192513369,0.026737967914438502,0.08121657754010694
event-disjoint target,rf_direct,RF direct,0.01,10,187,0.03074866310160428,0.01089572192513369,0.026737967914438502,0.1356951871657754
event-disjoint target,rf_direct,RF direct,0.01,25,187,0.03074866310160428,0.01089572192513369,0.026737967914438502,0.29913101604278075
event-disjoint target,rf_direct,RF direct,0.01,50,187,0.03074866310160428,0.01089572192513369,0.026737967914438502,0.5715240641711229
event-disjoint target,rf_direct,RF direct,0.01,100,187,0.03074866310160428,0.01089572192513369,0.026737967914438502,1.1163101604278074
event-disjoint target,rf_direct,RF direct,0.015,1,187,0.0053475935828877,0.0030414438502673795,0.018582887700534758,0.02162433155080214
event-disjoint target,rf_direct,RF direct,0.015,2,187,0.0053475935828877,0.0030414438502673795,0.018582887700534758,0.02466577540106952
event-disjoint target,rf_direct,RF direct,0.015,5,187,0.0053475935828877,0.0030414438502673795,0.018582887700534758,0.03379010695187166
event-disjoint target,rf_direct,RF direct,0.015,10,187,0.0053475935828877,0.0030414438502673795,0.018582887700534758,0.04899732620320856
event-disjoint target,rf_direct,RF direct,0.015,25,187,0.0053475935828877,0.0030414438502673795,0.018582887700534758,0.09461898395721925
event-disjoint target,rf_direct,RF direct,0.015,50,187,0.0053475935828877,0.0030414438502673795,0.018582887700534758,0.17065508021390374
event-disjoint target,rf_direct,RF direct,0.015,100,187,0.0053475935828877,0.0030414438502673795,0.018582887700534758,0.3227272727272727
