p_false_safe,p_false_safe_upper95,beta_false_safe,beta_false_safe_cons,p_false_unsafe,p_false_unsafe_upper95,rmse_log,q_value_log,event_count,test_rows,analysis,model,model_label,target_label_budget,rep,interval_level,calibration_residuals
0.00013020833333333333,0.000390625,3.6517921053710007,3.3593537179343116,0.16155457427536232,0.3185178894927536,0.4887788974981997,0.4250681393074322,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,3,0.975,1000
0.0016191123188405796,0.004076086956521739,2.944169628560668,2.645701413211112,0.11909533514492754,0.24440104166666665,0.4589250392621869,0.3070862131217193,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,4,0.9,1000
0.00026041666666666666,0.00078125,3.46980655516156,3.1628179656212856,0.14394814311594203,0.283984375,0.4589250392621869,0.3950906255138786,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,4,0.95,1000
0.0,0.0,5.9978070150076865,5.9978070150076865,0.15921648550724637,0.3026041666666667,0.4589250392621869,0.4438246627755537,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,4,0.975,1000
0.0016191123188405796,0.004076086956521739,2.944169628560668,2.645701413211112,0.1392776268115942,0.2785552536231884,0.5361978423573907,0.289183790101994,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,5,0.9,1000
0.00026041666666666666,0.00078125,3.46980655516156,3.1628179656212856,0.15659533514492752,0.30559895833333334,0.5361978423573907,0.3671941926026769,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,5,0.95,1000
0.0,0.0,5.9978070150076865,5.9978070150076865,0.17382246376811594,0.3259057971014493,0.5361978423573907,0.4204965824514537,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,5,0.975,1000
0.0016191123188405796,0.004076086956521739,2.944169628560668,2.645701413211112,0.10425158514492754,0.21297554347826086,0.4097142631003438,0.3115126447075238,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,6,0.9,1000
0.00026041666666666666,0.00078125,3.46980655516156,3.1628179656212856,0.12204483695652175,0.24427083333333335,0.4097142631003438,0.3764147937960316,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,6,0.95,1000
0.00026041666666666666,0.00078125,3.46980655516156,3.1628179656212856,0.13738677536231883,0.2703125,0.4097142631003438,0.4270623274857197,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,6,0.975,1000
0.001358695652173913,0.004076086956521739,2.998020795641642,2.645701413211112,0.1449898097826087,0.2813802083333333,0.5198702634732334,0.3082902958092945,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,7,0.9,1000
0.0,0.0,5.9978070150076865,5.9978070150076865,0.17425837862318838,0.32100317028985503,0.5198702634732334,0.4030023519912582,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,7,0.95,1000
0.0,0.0,5.9978070150076865,5.9978070150076865,0.20413269927536232,0.382518115942029,0.5198702634732334,0.4826983722958071,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,7,0.975,1000
0.0016191123188405796,0.004076086956521739,2.944169628560668,2.645701413211112,0.11349637681159419,0.23328804347826085,0.4455678979039925,0.314064172927551,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,8,0.9,1000
0.00026041666666666666,0.00078125,3.46980655516156,3.1628179656212856,0.13435801630434782,0.27262228260869564,0.4455678979039925,0.3883804641065325,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,8,0.95,1000
0.00026041666666666666,0.00078125,3.46980655516156,3.1628179656212856,0.15006793478260871,0.2953125,0.4455678979039925,0.4485608561640815,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,8,0.975,1000
0.0016191123188405796,0.004076086956521739,2.944169628560668,2.645701413211112,0.12195991847826088,0.24049479166666668,0.47081224091034407,0.300207137781868,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,9,0.9,1000
0.0012794384057971014,0.003057065217391304,3.016290849381997,2.7415970038950057,0.13485054347826086,0.26970108695652173,0.47081224091034407,0.3538990878800236,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,9,0.95,1000
0.00026041666666666666,0.00078125,3.46980655516156,3.1628179656212856,0.14863564311594202,0.3036458333333333,0.47081224091034407,0.403047186827425,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,9,0.975,1000
0.0061197916666666675,0.017968750000000002,2.505160514494763,2.0976338780909227,0.03368432971014493,0.08152173913043478,1.0393281814870345,0.2343232732742777,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,0,0.9,1000
0.0061197916666666675,0.017968750000000002,2.505160514494763,2.0976338780909227,0.04157042572463768,0.10156674592391302,1.0393281814870345,0.2813950779379901,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,0,0.95,1000
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.050390625,0.119140625,1.0393281814870345,0.3232460349502952,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,0,0.975,1000
0.006510416666666667,0.017968750000000002,2.483198976291639,2.0976338780909227,0.021127717391304347,0.05400815217391304,0.6228009028256452,0.222337820353216,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,1,0.9,1000
0.006510416666666667,0.017968750000000002,2.483198976291639,2.0976338780909227,0.027473958333333333,0.0703125,0.6228009028256452,0.2595911142599307,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,1,0.95,1000
0.0061197916666666675,0.017968750000000002,2.505160514494763,2.0976338780909227,0.03716032608695652,0.09273097826086957,0.6228009028256452,0.2968239603560252,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,1,0.975,1000
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.034080615942028984,0.08661684782608696,0.6632325393688188,0.2314392563332261,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,2,0.9,1000
0.005989583333333334,0.017968750000000002,2.512757441545635,2.0976338780909227,0.04099864130434783,0.10190217391304347,0.6632325393688188,0.2779210061198582,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,2,0.95,1000
0.005859375,0.017578125,2.5205022171903595,2.1065540881628144,0.05047554347826087,0.12330163043478262,0.6632325393688188,0.3340740472198904,8,2992,interval widening at N=2000,scratch_mlp,MLP scratch,2000,2,0.975,1000
